Server number,OCC,DINA,MEIDA,Ours
1,39582.24734556018,30439.497345560176,39398.41695020492,39398.41695020492
2,39582.24734556018,32065.54312574206,35075.74942707957,35075.74942707957
3,23761.871497371198,27424.937414456937,22054.027412398595,22054.027412398595
4,23761.871497371198,24955.25499031144,19408.41801631064,19408.41801631064
5,23761.871497371198,24880.169572198225,20082.312314130115,20082.312314130115
6,23761.871497371198,23331.0688560205,20082.312314130115,20082.312314130115
7,19032.117555999605,20684.06348559019,17637.79298149048,17637.79298149048
8,14541.75628948335,19493.94113272291,13489.461091550043,13489.461091550043
