Server number,OCC,DINA,MEIDA,Ours
1,12772.652419485044,10179.617419485045,13679.43480077167,13679.43480077167
2,12772.652419485044,10049.76283574481,12074.236300724604,12074.236300724604
3,7449.2684193016585,8754.225000578639,7835.009688126669,7835.009688126669
4,7449.2684193016585,8754.225000578639,6752.157375463312,6752.157375463312
5,7449.2684193016585,8754.225000578639,6620.741296194172,6620.741296194172
6,7449.2684193016585,8754.225000578639,6317.52066606367,6317.52066606367
7,5857.757781507036,8754.225000578639,5663.4362059323485,5663.4362059323485
8,4346.80016895751,8754.225000578639,4456.225553468191,4456.225553468191
