Server number,OCC,DINA,MEIDA,Ours
1,25787.278873044197,19064.488873044193,26204.558206387686,26204.558206387686
2,25787.278873044197,19174.13802389258,22674.03204843929,22674.03204843929
3,15949.047757820168,16031.611338043667,15150.804237541222,15150.804237541222
4,15949.047757820168,15819.854866718064,12849.003716987652,12849.003716987652
5,15949.047757820168,14203.242863431062,12694.20588821697,12694.20588821697
6,15949.047757820168,12801.736637722903,12694.20588821697,12694.20588821697
7,13007.751492808726,12801.736637722903,12190.615672881682,12190.615672881682
8,10215.326562152353,12801.736637722903,8568.41858357054,8568.41858357054
