name,type,group,execution_mode,enclave_time_mean,enclave_time_std,enclave_time_min,enclave_time_max,enclave_time_p95,enclave_time_p99,cpu_time_mean,cpu_time_std,cpu_time_min,cpu_time_max,input_bytes,output_bytes,input_shape,output_shape,dependencies,num_iterations,xfer_edges_json,xfer_total_mean_ms,compute_mean_ms,cpu_memory_bytes,tee_memory_bytes,tee_encryption_overhead,tee_total_memory_bytes,weight_bytes,bias_bytes,activation_bytes,num_chunks,chunk_metadata_bytes
encoder10_attn_head5_qk_matmul,MatMul,Encoder10_Head5,Enclave,0.46143250019667903,0.0887310641424673,0.39501500032201875,0.6573340015165741,0.6378958008099289,0.653446361375245,0,0,0,0,65536,65536,"[1, 1, 128, 64]","[1, 1, 128, 128]","['encoder10_attn_q_proj', 'encoder10_attn_k_proj']",10,"{""input1->matmul"": {""enclave_get_ms"": 0.0}, ""input2->matmul"": {""enclave_get_ms"": 0.0}, ""matmul->output"": {""enclave_store_ms"": 0.0}}",0,0,131072,131072,60,131132,0,0,131072,1,60
encoder10_attn_head5_softmax,Softmax,Encoder10_Head5,Enclave,0.25614140013203723,0.011919553254415217,0.24288100030389614,0.28325799939921126,0.27631629955067183,0.28186965942950337,0,0,0,0,65536,65536,"[1, 1, 128, 128]","[1, 1, 128, 128]",['encoder10_attn_head5_qk_matmul'],10,"{""input->op"": {""enclave_get_ms"": 0.0}, ""op->output"": {""enclave_store_ms"": 0.0}}",0,0,131072,131072,60,131132,0,0,131072,1,60
encoder10_attn_head5_attn_v_matmul,MatMul,Encoder10_Head5,Enclave,0.2524264999010484,0.01709618487846134,0.22829499903309625,0.2913859989348566,0.2783962991998123,0.28878805898784776,0,0,0,0,98304,32768,"[1, 1, 128, 128]","[1, 1, 128, 64]","['encoder10_attn_head5_softmax', 'encoder10_attn_v_proj']",10,"{""input1->matmul"": {""enclave_get_ms"": 0.0}, ""input2->matmul"": {""enclave_get_ms"": 0.0}, ""matmul->output"": {""enclave_store_ms"": 0.0}}",0,0,131072,131072,60,131132,0,0,131072,1,60
encoder10_attn_head6_qk_matmul,MatMul,Encoder10_Head6,Enclave,0.4244045998348156,0.03474707027986104,0.3906069996446604,0.5083340001874603,0.49092800009020715,0.5048528001680097,0,0,0,0,65536,65536,"[1, 1, 128, 64]","[1, 1, 128, 128]","['encoder10_attn_q_proj', 'encoder10_attn_k_proj']",10,"{""input1->matmul"": {""enclave_get_ms"": 0.0}, ""input2->matmul"": {""enclave_get_ms"": 0.0}, ""matmul->output"": {""enclave_store_ms"": 0.0}}",0,0,131072,131072,60,131132,0,0,131072,1,60
encoder10_attn_head6_softmax,Softmax,Encoder10_Head6,Enclave,0.28271280007174937,0.03389588439248849,0.25250900034734514,0.3780879997066222,0.3424003001782693,0.37095045980095165,0,0,0,0,65536,65536,"[1, 1, 128, 128]","[1, 1, 128, 128]",['encoder10_attn_head6_qk_matmul'],10,"{""input->op"": {""enclave_get_ms"": 0.0}, ""op->output"": {""enclave_store_ms"": 0.0}}",0,0,131072,131072,60,131132,0,0,131072,1,60
encoder10_attn_head6_attn_v_matmul,MatMul,Encoder10_Head6,Enclave,0.2523886996641522,0.02165106124267434,0.22998699932941236,0.3066240005864529,0.29008649989918917,0.30331650044900016,0,0,0,0,98304,32768,"[1, 1, 128, 128]","[1, 1, 128, 64]","['encoder10_attn_head6_softmax', 'encoder10_attn_v_proj']",10,"{""input1->matmul"": {""enclave_get_ms"": 0.0}, ""input2->matmul"": {""enclave_get_ms"": 0.0}, ""matmul->output"": {""enclave_store_ms"": 0.0}}",0,0,131072,131072,60,131132,0,0,131072,1,60
encoder10_attn_head7_qk_matmul,MatMul,Encoder10_Head7,Enclave,0.461452899617143,0.07722400396372822,0.38987100015219767,0.6772309989173664,0.5917750993830848,0.6601398190105101,0,0,0,0,65536,65536,"[1, 1, 128, 64]","[1, 1, 128, 128]","['encoder10_attn_q_proj', 'encoder10_attn_k_proj']",10,"{""input1->matmul"": {""enclave_get_ms"": 0.0}, ""input2->matmul"": {""enclave_get_ms"": 0.0}, ""matmul->output"": {""enclave_store_ms"": 0.0}}",0,0,131072,131072,60,131132,0,0,131072,1,60
encoder10_attn_head7_softmax,Softmax,Encoder10_Head7,Enclave,0.25773950037546456,0.010401164232544013,0.2423450005153427,0.2747039998212131,0.2737342504588014,0.27451004994873074,0,0,0,0,65536,65536,"[1, 1, 128, 128]","[1, 1, 128, 128]",['encoder10_attn_head7_qk_matmul'],10,"{""input->op"": {""enclave_get_ms"": 0.0}, ""op->output"": {""enclave_store_ms"": 0.0}}",0,0,131072,131072,60,131132,0,0,131072,1,60
encoder10_attn_head7_attn_v_matmul,MatMul,Encoder10_Head7,Enclave,0.24900770022213692,0.02356990340906398,0.22847499894851353,0.31266699988918845,0.28719834972434904,0.3075732698562206,0,0,0,0,98304,32768,"[1, 1, 128, 128]","[1, 1, 128, 64]","['encoder10_attn_head7_softmax', 'encoder10_attn_v_proj']",10,"{""input1->matmul"": {""enclave_get_ms"": 0.0}, ""input2->matmul"": {""enclave_get_ms"": 0.0}, ""matmul->output"": {""enclave_store_ms"": 0.0}}",0,0,131072,131072,60,131132,0,0,131072,1,60
encoder10_attn_head8_qk_matmul,MatMul,Encoder10_Head8,Enclave,0.4064719003508799,0.007193502064099084,0.39434599966625683,0.4174880014033988,0.41694350020407,0.41737910116353305,0,0,0,0,65536,65536,"[1, 1, 128, 64]","[1, 1, 128, 128]","['encoder10_attn_q_proj', 'encoder10_attn_k_proj']",10,"{""input1->matmul"": {""enclave_get_ms"": 0.0}, ""input2->matmul"": {""enclave_get_ms"": 0.0}, ""matmul->output"": {""enclave_store_ms"": 0.0}}",0,0,131072,131072,60,131132,0,0,131072,1,60
