name,type,group,execution_mode,enclave_time_mean,enclave_time_std,enclave_time_min,enclave_time_max,enclave_time_p95,enclave_time_p99,cpu_time_mean,cpu_time_std,cpu_time_min,cpu_time_max,input_bytes,output_bytes,input_shape,output_shape,dependencies,num_iterations,cpu_memory_bytes,tee_memory_bytes,tee_encryption_overhead,tee_total_memory_bytes,weight_bytes,bias_bytes,activation_bytes,num_chunks,chunk_metadata_bytes
backbone.4.m.3.cv2.conv,Conv2d,Backbone,Enclave,130.33052920000046,3.1059949909837945,127.88237799941271,136.18340300035925,135.1170470003126,135.97013180034992,0.0,0.0,0.0,0.0,3276800,3276800,"[1, 128, 80, 80]","[1, 128, 80, 80]",['backbone.4.m.3.cv1.silu'],5,7143936,7143936,60,7143996,589824,512,6553600,1,60
backbone.4.m.3.cv2.bn,BatchNorm2d,Backbone,Enclave,1.3293758000145317,0.014652814232352923,1.3184019999243901,1.356560000203899,1.3518742001906503,1.3556228402012493,0.0,0.0,0.0,0.0,3276800,3276800,"[1, 128, 80, 80]","[1, 128, 80, 80]",['backbone.4.m.3.cv2.conv'],5,6555648,6555648,60,6555708,1024,1024,6553600,1,60
backbone.4.m.3.cv2.silu,SiLU,Backbone,Enclave,9.65255219998653,0.7721657424418579,9.205825999742956,11.193362000085472,10.826929400172958,11.120075480102969,0.0,0.0,0.0,0.0,3276800,3276800,"[1, 128, 80, 80]","[1, 128, 80, 80]",['backbone.4.m.3.cv2.bn'],5,6553600,6553600,60,6553660,0,0,6553600,1,60
backbone.4.m.4.cv1.conv,Conv2d,Backbone,Enclave,67.61253120021138,1.1251542839885622,66.43213000006654,69.53628800056322,69.2629000004672,69.48161040054401,0.0,0.0,0.0,0.0,3276800,3276800,"[1, 128, 80, 80]","[1, 128, 80, 80]",['backbone.4.m.3.cv2.silu'],5,6619648,6619648,60,6619708,65536,512,6553600,1,60
backbone.4.m.4.cv1.bn,BatchNorm2d,Backbone,Enclave,1.3252820001071086,0.011824517420318193,1.3128079999660258,1.3401830001384951,1.339885200104618,1.3401234401317197,0.0,0.0,0.0,0.0,3276800,3276800,"[1, 128, 80, 80]","[1, 128, 80, 80]",['backbone.4.m.4.cv1.conv'],5,6555648,6555648,60,6555708,1024,1024,6553600,1,60
backbone.4.m.4.cv1.silu,SiLU,Backbone,Enclave,9.287743399727333,0.07126537184503524,9.192155999699025,9.383358999912161,9.376814199822547,9.382050039894239,0.0,0.0,0.0,0.0,3276800,3276800,"[1, 128, 80, 80]","[1, 128, 80, 80]",['backbone.4.m.4.cv1.bn'],5,6553600,6553600,60,6553660,0,0,6553600,1,60
backbone.4.m.4.cv2.conv,Conv2d,Backbone,Enclave,128.19981779994123,1.763212230326823,126.38942400008091,131.13254999916535,130.74422359932214,131.0548847191967,0.0,0.0,0.0,0.0,3276800,3276800,"[1, 128, 80, 80]","[1, 128, 80, 80]",['backbone.4.m.4.cv1.silu'],5,7143936,7143936,60,7143996,589824,512,6553600,1,60
backbone.4.m.4.cv2.bn,BatchNorm2d,Backbone,Enclave,1.3489940001818468,0.03514100368197839,1.3185910001993761,1.4114719997451175,1.401877199896262,1.4095530397753464,0.0,0.0,0.0,0.0,3276800,3276800,"[1, 128, 80, 80]","[1, 128, 80, 80]",['backbone.4.m.4.cv2.conv'],5,6555648,6555648,60,6555708,1024,1024,6553600,1,60
backbone.4.m.4.cv2.silu,SiLU,Backbone,Enclave,9.250162399985129,0.036217166862715595,9.19526199959364,9.299360000113666,9.29475539996929,9.29843908008479,0.0,0.0,0.0,0.0,3276800,3276800,"[1, 128, 80, 80]","[1, 128, 80, 80]",['backbone.4.m.4.cv2.bn'],5,6553600,6553600,60,6553660,0,0,6553600,1,60
backbone.4.m.5.cv1.conv,Conv2d,Backbone,Enclave,67.62597219985764,0.9813582149851874,66.76940899978945,68.98208799975691,68.91751759976614,68.96917391975876,0.0,0.0,0.0,0.0,3276800,3276800,"[1, 128, 80, 80]","[1, 128, 80, 80]",['backbone.4.m.4.cv2.silu'],5,6619648,6619648,60,6619708,65536,512,6553600,1,60
backbone.4.m.5.cv1.bn,BatchNorm2d,Backbone,Enclave,1.313082000160648,0.006646620482478444,1.304780000282335,1.322668000284466,1.3218856003732071,1.3225115203022142,0.0,0.0,0.0,0.0,3276800,3276800,"[1, 128, 80, 80]","[1, 128, 80, 80]",['backbone.4.m.5.cv1.conv'],5,6555648,6555648,60,6555708,1024,1024,6553600,1,60
backbone.4.m.5.cv1.silu,SiLU,Backbone,Enclave,9.623379800177645,0.789109144932815,9.194068000397237,11.200764999557578,10.812698799600184,11.123151759566099,0.0,0.0,0.0,0.0,3276800,3276800,"[1, 128, 80, 80]","[1, 128, 80, 80]",['backbone.4.m.5.cv1.bn'],5,6553600,6553600,60,6553660,0,0,6553600,1,60
backbone.4.m.5.cv2.conv,Conv2d,Backbone,Enclave,128.15377800015995,0.6462746897973993,126.89208000028884,128.65564899948367,128.6272689996622,128.64997299951938,0.0,0.0,0.0,0.0,3276800,3276800,"[1, 128, 80, 80]","[1, 128, 80, 80]",['backbone.4.m.5.cv1.silu'],5,7143936,7143936,60,7143996,589824,512,6553600,1,60
backbone.4.m.5.cv2.bn,BatchNorm2d,Backbone,Enclave,1.313799600029597,0.014357322948113234,1.2970449997737887,1.3372060002438957,1.3340432002223679,1.3365734402395901,0.0,0.0,0.0,0.0,3276800,3276800,"[1, 128, 80, 80]","[1, 128, 80, 80]",['backbone.4.m.5.cv2.conv'],5,6555648,6555648,60,6555708,1024,1024,6553600,1,60
backbone.4.m.5.cv2.silu,SiLU,Backbone,Enclave,9.493218399984471,0.3124840911355583,9.260427000299387,10.08392499988986,9.975545999805036,10.062249199872895,0.0,0.0,0.0,0.0,3276800,3276800,"[1, 128, 80, 80]","[1, 128, 80, 80]",['backbone.4.m.5.cv2.bn'],5,6553600,6553600,60,6553660,0,0,6553600,1,60
backbone.4.concat,Concat,Backbone,CPU,0.2549130000261357,0.0075465423181163725,0.2499350002835854,0.26986700049747014,0.2664062003532308,0.2691748404686223,0.0,0.0,0.0,0.0,6553600,6553600,"[1, 128, 80, 80]","[1, 256, 80, 80]","['backbone.4.m.5.cv2.silu', 'backbone.4.cv2.silu']",5,9830400,9830400,60,9830460,0,0,9830400,1,60
backbone.4.cv3.conv,Conv2d,Backbone,Enclave,141.23642459981056,1.3981453032136808,139.8937809999552,143.73065899962967,143.314928399559,143.64751287961553,0.0,0.0,0.0,0.0,6553600,6553600,"[1, 256, 80, 80]","[1, 256, 80, 80]",['backbone.4.concat'],5,13370368,13370368,60,13370428,262144,1024,13107200,1,60
backbone.4.cv3.bn,BatchNorm2d,Backbone,Enclave,2.639640600318671,0.02528275679828877,2.592169000308786,2.6669750004657544,2.663816200401925,2.6663432404529885,0.0,0.0,0.0,0.0,6553600,6553600,"[1, 256, 80, 80]","[1, 256, 80, 80]",['backbone.4.cv3.conv'],5,13111296,13111296,60,13111356,2048,2048,13107200,1,60
backbone.4.cv3.silu,SiLU,Backbone,Enclave,18.448029600040172,0.04067394038313346,18.4070690002045,18.513654000344104,18.50551040024584,18.51202528032445,0.0,0.0,0.0,0.0,6553600,6553600,"[1, 256, 80, 80]","[1, 256, 80, 80]",['backbone.4.cv3.bn'],5,13107200,13107200,60,13107260,0,0,13107200,1,60
backbone.5.conv,Conv2d,Backbone,Enclave,175.49166939970746,12.190082588610114,167.91050199935853,199.7620799993456,194.09837699950003,198.62933939937648,0.0,0.0,0.0,0.0,6553600,3276800,"[1, 256, 80, 80]","[1, 512, 40, 40]",['backbone.4.cv3.silu'],5,14551040,14551040,60,14551100,4718592,2048,9830400,1,60
backbone.5.bn,BatchNorm2d,Backbone,Enclave,1.342259799821477,0.007626992965456726,1.330262000010407,1.3516199996956857,1.3509703996533062,1.3514900796872098,0.0,0.0,0.0,0.0,3276800,3276800,"[1, 512, 40, 40]","[1, 512, 40, 40]",['backbone.5.conv'],5,6561792,6561792,60,6561852,4096,4096,6553600,1,60
backbone.5.silu,SiLU,Backbone,Enclave,9.2112777998409,0.025311435388300448,9.171775999675447,9.249185999578913,9.243747799700941,9.248098359603318,0.0,0.0,0.0,0.0,3276800,3276800,"[1, 512, 40, 40]","[1, 512, 40, 40]",['backbone.5.bn'],5,6553600,6553600,60,6553660,0,0,6553600,1,60
backbone.6.cv1.conv,Conv2d,Backbone,Enclave,62.189272599971446,0.9354835365959628,61.38283099971886,63.87239700052305,63.60673900035181,63.8192654004888,0.0,0.0,0.0,0.0,3276800,1638400,"[1, 512, 40, 40]","[1, 256, 40, 40]",['backbone.5.silu'],5,5440512,5440512,60,5440572,524288,1024,4915200,1,60
backbone.6.cv1.bn,BatchNorm2d,Backbone,Enclave,0.7990593998329132,0.18673524991594034,0.6899599993630545,1.172002000203065,1.0810960000526393,1.15382080017298,0.0,0.0,0.0,0.0,1638400,1638400,"[1, 256, 40, 40]","[1, 256, 40, 40]",['backbone.6.cv1.conv'],5,3280896,3280896,60,3280956,2048,2048,3276800,1,60
backbone.6.cv1.silu,SiLU,Backbone,Enclave,5.611647199657455,1.1756944523983759,4.625582999324251,7.227707999845734,7.154376599828538,7.213041719842295,0.0,0.0,0.0,0.0,1638400,1638400,"[1, 256, 40, 40]","[1, 256, 40, 40]",['backbone.6.cv1.bn'],5,3276800,3276800,60,3276860,0,0,3276800,1,60
backbone.6.cv2.conv,Conv2d,Backbone,Enclave,60.65463960003399,0.633075953485499,59.806156999911764,61.75559700022859,61.53839640010119,61.71215688020311,0.0,0.0,0.0,0.0,3276800,1638400,"[1, 512, 40, 40]","[1, 256, 40, 40]",['backbone.6.cv1.silu'],5,5440512,5440512,60,5440572,524288,1024,4915200,1,60
backbone.6.cv2.bn,BatchNorm2d,Backbone,Enclave,0.7059822000883287,0.009196202745393586,0.6926729993210756,0.7170010003392235,0.7166546003645635,0.7169317203442915,0.0,0.0,0.0,0.0,1638400,1638400,"[1, 256, 40, 40]","[1, 256, 40, 40]",['backbone.6.cv2.conv'],5,3280896,3280896,60,3280956,2048,2048,3276800,1,60
backbone.6.cv2.silu,SiLU,Backbone,Enclave,4.6748048001973075,0.014186366099883711,4.651543000363745,4.692253000030178,4.690520800068043,4.691906560037751,0.0,0.0,0.0,0.0,1638400,1638400,"[1, 256, 40, 40]","[1, 256, 40, 40]",['backbone.6.cv2.bn'],5,3276800,3276800,60,3276860,0,0,3276800,1,60
backbone.6.m.0.cv1.conv,Conv2d,Backbone,Enclave,38.515427200218255,0.7104047073377151,37.90549200039095,39.76126599991403,39.58060959994327,39.72513471991988,0.0,0.0,0.0,0.0,1638400,1638400,"[1, 256, 40, 40]","[1, 256, 40, 40]",['backbone.6.cv2.silu'],5,3539968,3539968,60,3540028,262144,1024,3276800,1,60
backbone.6.m.0.cv1.bn,BatchNorm2d,Backbone,Enclave,0.7053894001728622,0.007470555510105938,0.6960410000829143,0.7145660001697252,0.7142712001950713,0.7145070401747944,0.0,0.0,0.0,0.0,1638400,1638400,"[1, 256, 40, 40]","[1, 256, 40, 40]",['backbone.6.m.0.cv1.conv'],5,3280896,3280896,60,3280956,2048,2048,3276800,1,60
backbone.6.m.0.cv1.silu,SiLU,Backbone,Enclave,4.6657026001412305,0.02108797348396051,4.63430200034054,4.690630000368401,4.689809400406375,4.690465880375996,0.0,0.0,0.0,0.0,1638400,1638400,"[1, 256, 40, 40]","[1, 256, 40, 40]",['backbone.6.m.0.cv1.bn'],5,3276800,3276800,60,3276860,0,0,3276800,1,60
backbone.6.m.0.cv2.conv,Conv2d,Backbone,Enclave,79.48082539987809,0.6298754658340437,78.73144099994533,80.64450299934833,80.3996611995899,80.59553463939665,0.0,0.0,0.0,0.0,1638400,1638400,"[1, 256, 40, 40]","[1, 256, 40, 40]",['backbone.6.m.0.cv1.silu'],5,5637120,5637120,60,5637180,2359296,1024,3276800,1,60
backbone.6.m.0.cv2.bn,BatchNorm2d,Backbone,Enclave,0.7100581999111455,0.011611990167516826,0.6946809999135439,0.7292039999811095,0.7259039999553352,0.7285439999759546,0.0,0.0,0.0,0.0,1638400,1638400,"[1, 256, 40, 40]","[1, 256, 40, 40]",['backbone.6.m.0.cv2.conv'],5,3280896,3280896,60,3280956,2048,2048,3276800,1,60
backbone.6.m.0.cv2.silu,SiLU,Backbone,Enclave,4.662296600145055,0.014801017313707308,4.646030999538198,4.683119000219449,4.681394600265776,4.682774120228714,0.0,0.0,0.0,0.0,1638400,1638400,"[1, 256, 40, 40]","[1, 256, 40, 40]",['backbone.6.m.0.cv2.bn'],5,3276800,3276800,60,3276860,0,0,3276800,1,60
backbone.6.m.1.cv1.conv,Conv2d,Backbone,Enclave,38.11824880012864,0.15505759524845575,37.914987000476685,38.39073899962386,38.33995179975318,38.38058155964973,0.0,0.0,0.0,0.0,1638400,1638400,"[1, 256, 40, 40]","[1, 256, 40, 40]",['backbone.6.m.0.cv2.silu'],5,3539968,3539968,60,3540028,262144,1024,3276800,1,60
backbone.6.m.1.cv1.bn,BatchNorm2d,Backbone,Enclave,0.7091612003932823,0.008654303894213544,0.6987410006331629,0.7198049997896305,0.7192789998953231,0.719699799810769,0.0,0.0,0.0,0.0,1638400,1638400,"[1, 256, 40, 40]","[1, 256, 40, 40]",['backbone.6.m.1.cv1.conv'],5,3280896,3280896,60,3280956,2048,2048,3276800,1,60
backbone.6.m.1.cv1.silu,SiLU,Backbone,Enclave,4.737083799955144,0.06367526964877364,4.66337099987868,4.852576000303088,4.831551200186368,4.848371040279744,0.0,0.0,0.0,0.0,1638400,1638400,"[1, 256, 40, 40]","[1, 256, 40, 40]",['backbone.6.m.1.cv1.bn'],5,3276800,3276800,60,3276860,0,0,3276800,1,60
backbone.6.m.1.cv2.conv,Conv2d,Backbone,Enclave,79.55395380031405,0.4902944201102779,78.77531200028898,80.25690900012705,80.14830420015642,80.23518804013293,0.0,0.0,0.0,0.0,1638400,1638400,"[1, 256, 40, 40]","[1, 256, 40, 40]",['backbone.6.m.1.cv1.silu'],5,5637120,5637120,60,5637180,2359296,1024,3276800,1,60
backbone.6.m.1.cv2.bn,BatchNorm2d,Backbone,Enclave,0.7119406000128947,0.015440048639993964,0.6963460000406485,0.7335819991567405,0.7323333993554115,0.7333322791964747,0.0,0.0,0.0,0.0,1638400,1638400,"[1, 256, 40, 40]","[1, 256, 40, 40]",['backbone.6.m.1.cv2.conv'],5,3280896,3280896,60,3280956,2048,2048,3276800,1,60
backbone.6.m.1.cv2.silu,SiLU,Backbone,Enclave,4.670911399807665,0.03510014126874711,4.628140999557218,4.726242999822716,4.718645399952948,4.7247234798487625,0.0,0.0,0.0,0.0,1638400,1638400,"[1, 256, 40, 40]","[1, 256, 40, 40]",['backbone.6.m.1.cv2.bn'],5,3276800,3276800,60,3276860,0,0,3276800,1,60
backbone.6.m.2.cv1.conv,Conv2d,Backbone,Enclave,40.68201700010832,3.428592023387591,38.132611000037286,47.351039000204764,45.97927580016403,47.07668636019662,0.0,0.0,0.0,0.0,1638400,1638400,"[1, 256, 40, 40]","[1, 256, 40, 40]",['backbone.6.m.1.cv2.silu'],5,3539968,3539968,60,3540028,262144,1024,3276800,1,60
backbone.6.m.2.cv1.bn,BatchNorm2d,Backbone,Enclave,0.7215231997179217,0.0237712487261238,0.6980319994909223,0.764694999816129,0.7574661998660304,0.7632492398261093,0.0,0.0,0.0,0.0,1638400,1638400,"[1, 256, 40, 40]","[1, 256, 40, 40]",['backbone.6.m.2.cv1.conv'],5,3280896,3280896,60,3280956,2048,2048,3276800,1,60
backbone.6.m.2.cv1.silu,SiLU,Backbone,Enclave,4.949364599815453,0.5954075669728334,4.631067999980587,6.139862999589241,5.846748999647389,6.08124019960087,0.0,0.0,0.0,0.0,1638400,1638400,"[1, 256, 40, 40]","[1, 256, 40, 40]",['backbone.6.m.2.cv1.bn'],5,3276800,3276800,60,3276860,0,0,3276800,1,60
backbone.6.m.2.cv2.conv,Conv2d,Backbone,Enclave,81.57692240001779,1.2342782853357095,80.43050000014773,83.92329799971776,83.4510421998857,83.82884683975135,0.0,0.0,0.0,0.0,1638400,1638400,"[1, 256, 40, 40]","[1, 256, 40, 40]",['backbone.6.m.2.cv1.silu'],5,5637120,5637120,60,5637180,2359296,1024,3276800,1,60
backbone.6.m.2.cv2.bn,BatchNorm2d,Backbone,Enclave,0.7554117999461596,0.09485867526166224,0.696975999744609,0.9447279999221792,0.8988331999717047,0.9355490399320843,0.0,0.0,0.0,0.0,1638400,1638400,"[1, 256, 40, 40]","[1, 256, 40, 40]",['backbone.6.m.2.cv2.conv'],5,3280896,3280896,60,3280956,2048,2048,3276800,1,60
backbone.6.m.2.cv2.silu,SiLU,Backbone,Enclave,4.653259800033993,0.027195840147550738,4.605408000315947,4.676962999837997,4.676818799998728,4.676934159870143,0.0,0.0,0.0,0.0,1638400,1638400,"[1, 256, 40, 40]","[1, 256, 40, 40]",['backbone.6.m.2.cv2.bn'],5,3276800,3276800,60,3276860,0,0,3276800,1,60
backbone.6.m.3.cv1.conv,Conv2d,Backbone,Enclave,38.824585800102795,0.4308257625744762,38.385157999982766,39.649829999689246,39.46889959988766,39.61364391972893,0.0,0.0,0.0,0.0,1638400,1638400,"[1, 256, 40, 40]","[1, 256, 40, 40]",['backbone.6.m.2.cv2.silu'],5,3539968,3539968,60,3540028,262144,1024,3276800,1,60
backbone.6.m.3.cv1.bn,BatchNorm2d,Backbone,Enclave,0.7092164001733181,0.011165833003331887,0.6919490006112028,0.7220779998533544,0.721721399895614,0.7220066798618063,0.0,0.0,0.0,0.0,1638400,1638400,"[1, 256, 40, 40]","[1, 256, 40, 40]",['backbone.6.m.3.cv1.conv'],5,3280896,3280896,60,3280956,2048,2048,3276800,1,60
backbone.6.m.3.cv1.silu,SiLU,Backbone,Enclave,4.666371799976332,0.008267737180789679,4.650108999157965,4.672926000239386,4.672477200256253,4.672836240242759,0.0,0.0,0.0,0.0,1638400,1638400,"[1, 256, 40, 40]","[1, 256, 40, 40]",['backbone.6.m.3.cv1.bn'],5,3276800,3276800,60,3276860,0,0,3276800,1,60
backbone.6.m.3.cv2.conv,Conv2d,Backbone,Enclave,80.00581939995755,0.8159798063533216,78.88516899947717,80.95669199974509,80.93846959982329,80.95304751976073,0.0,0.0,0.0,0.0,1638400,1638400,"[1, 256, 40, 40]","[1, 256, 40, 40]",['backbone.6.m.3.cv1.silu'],5,5637120,5637120,60,5637180,2359296,1024,3276800,1,60
backbone.6.m.3.cv2.bn,BatchNorm2d,Backbone,Enclave,0.7098294001480099,0.007770328247539078,0.6970869999349816,0.7189680000010412,0.7184914000390563,0.7188726800086442,0.0,0.0,0.0,0.0,1638400,1638400,"[1, 256, 40, 40]","[1, 256, 40, 40]",['backbone.6.m.3.cv2.conv'],5,3280896,3280896,60,3280956,2048,2048,3276800,1,60
backbone.6.m.3.cv2.silu,SiLU,Backbone,Enclave,4.696780999802286,0.012880835455791422,4.686623999987205,4.718180000054417,4.715607599973737,4.717665520038281,0.0,0.0,0.0,0.0,1638400,1638400,"[1, 256, 40, 40]","[1, 256, 40, 40]",['backbone.6.m.3.cv2.bn'],5,3276800,3276800,60,3276860,0,0,3276800,1,60
backbone.6.m.4.cv1.conv,Conv2d,Backbone,Enclave,40.892954399714654,3.879362839368024,37.78298499946686,48.54650299967034,46.747372599747905,48.18667691968585,0.0,0.0,0.0,0.0,1638400,1638400,"[1, 256, 40, 40]","[1, 256, 40, 40]",['backbone.6.m.3.cv2.silu'],5,3539968,3539968,60,3540028,262144,1024,3276800,1,60
backbone.6.m.4.cv1.bn,BatchNorm2d,Backbone,Enclave,0.7106804001523415,0.013465296603637088,0.6871170007798355,0.7268129993462935,0.7254405994899571,0.7265385193750262,0.0,0.0,0.0,0.0,1638400,1638400,"[1, 256, 40, 40]","[1, 256, 40, 40]",['backbone.6.m.4.cv1.conv'],5,3280896,3280896,60,3280956,2048,2048,3276800,1,60
backbone.6.m.4.cv1.silu,SiLU,Backbone,Enclave,4.691425999953935,0.01736987395770581,4.670585999519972,4.715615999884903,4.71414139992703,4.715321079893329,0.0,0.0,0.0,0.0,1638400,1638400,"[1, 256, 40, 40]","[1, 256, 40, 40]",['backbone.6.m.4.cv1.bn'],5,3276800,3276800,60,3276860,0,0,3276800,1,60
backbone.6.m.4.cv2.conv,Conv2d,Backbone,Enclave,82.00565980005194,0.6578630663398118,81.20210400011274,83.11367999976937,82.9548399999112,83.08191199979774,0.0,0.0,0.0,0.0,1638400,1638400,"[1, 256, 40, 40]","[1, 256, 40, 40]",['backbone.6.m.4.cv1.silu'],5,5637120,5637120,60,5637180,2359296,1024,3276800,1,60
backbone.6.m.4.cv2.bn,BatchNorm2d,Backbone,Enclave,0.8083602002443513,0.19005488484850944,0.6936060008229106,1.1866300001202035,1.098754400118196,1.169054880119802,0.0,0.0,0.0,0.0,1638400,1638400,"[1, 256, 40, 40]","[1, 256, 40, 40]",['backbone.6.m.4.cv2.conv'],5,3280896,3280896,60,3280956,2048,2048,3276800,1,60
backbone.6.m.4.cv2.silu,SiLU,Backbone,Enclave,6.1739185999613255,1.189866893511834,4.681751000134682,7.264775000294321,7.245802600300522,7.260980520295561,0.0,0.0,0.0,0.0,1638400,1638400,"[1, 256, 40, 40]","[1, 256, 40, 40]",['backbone.6.m.4.cv2.bn'],5,3276800,3276800,60,3276860,0,0,3276800,1,60
backbone.6.m.5.cv1.conv,Conv2d,Backbone,Enclave,38.909480400252505,0.807889990877318,37.646601000233204,39.77421299987327,39.73237099999096,39.76584459989681,0.0,0.0,0.0,0.0,1638400,1638400,"[1, 256, 40, 40]","[1, 256, 40, 40]",['backbone.6.m.4.cv2.silu'],5,3539968,3539968,60,3540028,262144,1024,3276800,1,60
backbone.6.m.5.cv1.bn,BatchNorm2d,Backbone,Enclave,0.7984484002008685,0.15813573427598077,0.6985990003158804,1.1134190008306177,1.0385380006482592,1.098442800794146,0.0,0.0,0.0,0.0,1638400,1638400,"[1, 256, 40, 40]","[1, 256, 40, 40]",['backbone.6.m.5.cv1.conv'],5,3280896,3280896,60,3280956,2048,2048,3276800,1,60
backbone.6.m.5.cv1.silu,SiLU,Backbone,Enclave,4.96493519985961,0.6113341160471416,4.6419189993684995,6.18672900054662,5.890157400426688,6.127414680522634,0.0,0.0,0.0,0.0,1638400,1638400,"[1, 256, 40, 40]","[1, 256, 40, 40]",['backbone.6.m.5.cv1.bn'],5,3276800,3276800,60,3276860,0,0,3276800,1,60
backbone.6.m.5.cv2.conv,Conv2d,Backbone,Enclave,81.25420980031777,1.9107115656442677,79.0990410005179,84.17440999983228,83.89218259999325,84.11796451986447,0.0,0.0,0.0,0.0,1638400,1638400,"[1, 256, 40, 40]","[1, 256, 40, 40]",['backbone.6.m.5.cv1.silu'],5,5637120,5637120,60,5637180,2359296,1024,3276800,1,60
backbone.6.m.5.cv2.bn,BatchNorm2d,Backbone,Enclave,0.7338119999985793,0.027995457406471684,0.705173999449471,0.7874009997976827,0.7756967999739572,0.7850601598329376,0.0,0.0,0.0,0.0,1638400,1638400,"[1, 256, 40, 40]","[1, 256, 40, 40]",['backbone.6.m.5.cv2.conv'],5,3280896,3280896,60,3280956,2048,2048,3276800,1,60
backbone.6.m.5.cv2.silu,SiLU,Backbone,Enclave,4.675299799600907,0.03449776409338414,4.631549999430717,4.723303999526252,4.719326999475015,4.722508599516004,0.0,0.0,0.0,0.0,1638400,1638400,"[1, 256, 40, 40]","[1, 256, 40, 40]",['backbone.6.m.5.cv2.bn'],5,3276800,3276800,60,3276860,0,0,3276800,1,60
backbone.6.m.6.cv1.conv,Conv2d,Backbone,Enclave,37.88166940012161,0.22831013393287192,37.58245700009866,38.18124999997963,38.15044080001826,38.175088159987354,0.0,0.0,0.0,0.0,1638400,1638400,"[1, 256, 40, 40]","[1, 256, 40, 40]",['backbone.6.m.5.cv2.silu'],5,3539968,3539968,60,3540028,262144,1024,3276800,1,60
backbone.6.m.6.cv1.bn,BatchNorm2d,Backbone,Enclave,0.7120880001821206,0.008119387089786,0.698406000083196,0.7221500000014203,0.7212312000774546,0.7219662400166271,0.0,0.0,0.0,0.0,1638400,1638400,"[1, 256, 40, 40]","[1, 256, 40, 40]",['backbone.6.m.6.cv1.conv'],5,3280896,3280896,60,3280956,2048,2048,3276800,1,60
backbone.6.m.6.cv1.silu,SiLU,Backbone,Enclave,4.666188600276655,0.027704201762784448,4.640592000214383,4.71084100081498,4.7058622007170925,4.709845240795403,0.0,0.0,0.0,0.0,1638400,1638400,"[1, 256, 40, 40]","[1, 256, 40, 40]",['backbone.6.m.6.cv1.bn'],5,3276800,3276800,60,3276860,0,0,3276800,1,60
backbone.6.m.6.cv2.conv,Conv2d,Backbone,Enclave,82.05088520007848,2.319737411544582,80.301918999794,86.48980200086953,85.63367540064064,86.31857668082375,0.0,0.0,0.0,0.0,1638400,1638400,"[1, 256, 40, 40]","[1, 256, 40, 40]",['backbone.6.m.6.cv1.silu'],5,5637120,5637120,60,5637180,2359296,1024,3276800,1,60
backbone.6.m.6.cv2.bn,BatchNorm2d,Backbone,Enclave,0.7096600002114428,0.011331074683009526,0.6954350001251441,0.7204330004242365,0.7203398003184702,0.7204143604030833,0.0,0.0,0.0,0.0,1638400,1638400,"[1, 256, 40, 40]","[1, 256, 40, 40]",['backbone.6.m.6.cv2.conv'],5,3280896,3280896,60,3280956,2048,2048,3276800,1,60
backbone.6.m.6.cv2.silu,SiLU,Backbone,Enclave,4.677990399977716,0.010491696926858822,4.659864999666752,4.6914380000089295,4.68994439997914,4.691139280002972,0.0,0.0,0.0,0.0,1638400,1638400,"[1, 256, 40, 40]","[1, 256, 40, 40]",['backbone.6.m.6.cv2.bn'],5,3276800,3276800,60,3276860,0,0,3276800,1,60
backbone.6.m.7.cv1.conv,Conv2d,Backbone,Enclave,37.99499200013088,0.14039379331863538,37.7854340003978,38.187303000086104,38.16887980010506,38.183618360089895,0.0,0.0,0.0,0.0,1638400,1638400,"[1, 256, 40, 40]","[1, 256, 40, 40]",['backbone.6.m.6.cv2.silu'],5,3539968,3539968,60,3540028,262144,1024,3276800,1,60
backbone.6.m.7.cv1.bn,BatchNorm2d,Backbone,Enclave,0.7192633998784004,0.007014126202287716,0.7135690002542106,0.7329310001296108,0.7299880000573467,0.7323424001151579,0.0,0.0,0.0,0.0,1638400,1638400,"[1, 256, 40, 40]","[1, 256, 40, 40]",['backbone.6.m.7.cv1.conv'],5,3280896,3280896,60,3280956,2048,2048,3276800,1,60
backbone.6.m.7.cv1.silu,SiLU,Backbone,Enclave,4.660603199954494,0.02324575764031425,4.624389000127849,4.690933000347286,4.688482800338534,4.6904429603455355,0.0,0.0,0.0,0.0,1638400,1638400,"[1, 256, 40, 40]","[1, 256, 40, 40]",['backbone.6.m.7.cv1.bn'],5,3276800,3276800,60,3276860,0,0,3276800,1,60
backbone.6.m.7.cv2.conv,Conv2d,Backbone,Enclave,90.53654300023481,17.923199080227143,79.7470430006797,126.2859650005339,117.71687280033802,124.57214656049473,0.0,0.0,0.0,0.0,1638400,1638400,"[1, 256, 40, 40]","[1, 256, 40, 40]",['backbone.6.m.7.cv1.silu'],5,5637120,5637120,60,5637180,2359296,1024,3276800,1,60
backbone.6.m.7.cv2.bn,BatchNorm2d,Backbone,Enclave,0.711484599924006,0.011102431005493057,0.6914400000823662,0.7209899995359592,0.7208595996416989,0.7209639195571071,0.0,0.0,0.0,0.0,1638400,1638400,"[1, 256, 40, 40]","[1, 256, 40, 40]",['backbone.6.m.7.cv2.conv'],5,3280896,3280896,60,3280956,2048,2048,3276800,1,60
