name,type,group,execution_mode,enclave_time_mean,enclave_time_std,enclave_time_min,enclave_time_max,enclave_time_p95,enclave_time_p99,cpu_time_mean,cpu_time_std,cpu_time_min,cpu_time_max,input_bytes,output_bytes,input_shape,output_shape,dependencies,num_iterations,xfer_edges_json,xfer_total_mean_ms,compute_mean_ms,cpu_memory_bytes,tee_memory_bytes,tee_encryption_overhead,tee_total_memory_bytes,weight_bytes,bias_bytes,activation_bytes,num_chunks,chunk_metadata_bytes
block13_attn_head13_softmax,Softmax,Block13_Head13,Enclave,0.5244631000095978,0.029676920825717018,0.4952119998051785,0.5876249997527339,0.5772984000941506,0.5855596798210172,0.0,0.0,0.0,0.0,155236,155236,"[1, 1, 197, 197]","[1, 1, 197, 197]",['block13_attn_head13_qk_matmul'],10,"{""input->op"": {""enclave_get_ms"": 0.0}, ""op->output"": {""enclave_store_ms"": 0.0}}",0.0,0.0,310472,310472,60,310532,0,0,310472,1,60
block13_attn_head13_attn_v_matmul,MatMul,Block13_Head13,Enclave,0.46761830017203465,0.01729324894137163,0.44822900235885754,0.5090070008009207,0.49820385065686423,0.5068463707721094,0.0,0.0,0.0,0.0,205668,50432,"[1, 1, 197, 197]","[1, 1, 197, 64]","['block13_attn_head13_softmax', 'block13_attn_v_proj']",10,"{""input1->matmul"": {""enclave_get_ms"": 0.0}, ""input2->matmul"": {""enclave_get_ms"": 0.0}, ""matmul->output"": {""enclave_store_ms"": 0.0}}",0.0,0.0,256100,256100,60,256160,0,0,256100,1,60
block13_attn_head14_qk_matmul,MatMul,Block13_Head14,Enclave,1.0233019002043875,0.005429107552388072,1.0133520008821506,1.0337120002077427,1.0323728012735955,1.0334441604209132,0.0,0.0,0.0,0.0,100864,155236,"[1, 1, 197, 64]","[1, 1, 197, 197]","['block13_attn_q_proj', 'block13_attn_k_proj']",10,"{""input1->matmul"": {""enclave_get_ms"": 0.0}, ""input2->matmul"": {""enclave_get_ms"": 0.0}, ""matmul->output"": {""enclave_store_ms"": 0.0}}",0.0,0.0,256100,256100,60,256160,0,0,256100,1,60
block13_attn_head14_softmax,Softmax,Block13_Head14,Enclave,0.5038968010921963,0.004393084363859611,0.4979370023647789,0.5142980007803999,0.5115975513035664,0.5137579108850332,0.0,0.0,0.0,0.0,155236,155236,"[1, 1, 197, 197]","[1, 1, 197, 197]",['block13_attn_head14_qk_matmul'],10,"{""input->op"": {""enclave_get_ms"": 0.0}, ""op->output"": {""enclave_store_ms"": 0.0}}",0.0,0.0,310472,310472,60,310532,0,0,310472,1,60
block13_attn_head14_attn_v_matmul,MatMul,Block13_Head14,Enclave,0.4716422005003551,0.009495231756643992,0.4578080006467644,0.4878770014329348,0.48571925071883015,0.48744545129011385,0.0,0.0,0.0,0.0,205668,50432,"[1, 1, 197, 197]","[1, 1, 197, 64]","['block13_attn_head14_softmax', 'block13_attn_v_proj']",10,"{""input1->matmul"": {""enclave_get_ms"": 0.0}, ""input2->matmul"": {""enclave_get_ms"": 0.0}, ""matmul->output"": {""enclave_store_ms"": 0.0}}",0.0,0.0,256100,256100,60,256160,0,0,256100,1,60
block13_attn_head15_qk_matmul,MatMul,Block13_Head15,Enclave,1.0315846004232299,0.0075408441518420005,1.0209360007138457,1.0459689983690623,1.0433279490825953,1.045440788511769,0.0,0.0,0.0,0.0,100864,155236,"[1, 1, 197, 64]","[1, 1, 197, 197]","['block13_attn_q_proj', 'block13_attn_k_proj']",10,"{""input1->matmul"": {""enclave_get_ms"": 0.0}, ""input2->matmul"": {""enclave_get_ms"": 0.0}, ""matmul->output"": {""enclave_store_ms"": 0.0}}",0.0,0.0,256100,256100,60,256160,0,0,256100,1,60
block13_attn_head15_softmax,Softmax,Block13_Head15,Enclave,0.503186200876371,0.005254673789843447,0.49705499986885116,0.5175030019017868,0.5120827525388449,0.5164189520291984,0.0,0.0,0.0,0.0,155236,155236,"[1, 1, 197, 197]","[1, 1, 197, 197]",['block13_attn_head15_qk_matmul'],10,"{""input->op"": {""enclave_get_ms"": 0.0}, ""op->output"": {""enclave_store_ms"": 0.0}}",0.0,0.0,310472,310472,60,310532,0,0,310472,1,60
block13_attn_head15_attn_v_matmul,MatMul,Block13_Head15,Enclave,0.5984294002701063,0.10642410078991124,0.45920699994894676,0.8002389986359049,0.7597641993925207,0.792144038787228,0.0,0.0,0.0,0.0,205668,50432,"[1, 1, 197, 197]","[1, 1, 197, 64]","['block13_attn_head15_softmax', 'block13_attn_v_proj']",10,"{""input1->matmul"": {""enclave_get_ms"": 0.0}, ""input2->matmul"": {""enclave_get_ms"": 0.0}, ""matmul->output"": {""enclave_store_ms"": 0.0}}",0.0,0.0,256100,256100,60,256160,0,0,256100,1,60
block13_attn_out_proj,Linear,Block13,Enclave,6.27830319936038,0.12792080339567205,6.1149419998400845,6.530128001031699,6.457641551241977,6.515630711073754,0.0,0.0,0.0,0.0,806912,806912,"[1, 197, 1024]","[1, 197, 1024]","['block13_attn_head0_attn_v_matmul', 'block13_attn_head1_attn_v_matmul', 'block13_attn_head2_attn_v_matmul', 'block13_attn_head3_attn_v_matmul', 'block13_attn_head4_attn_v_matmul', 'block13_attn_head5_attn_v_matmul', 'block13_attn_head6_attn_v_matmul', 'block13_attn_head7_attn_v_matmul', 'block13_attn_head8_attn_v_matmul', 'block13_attn_head9_attn_v_matmul', 'block13_attn_head10_attn_v_matmul', 'block13_attn_head11_attn_v_matmul', 'block13_attn_head12_attn_v_matmul', 'block13_attn_head13_attn_v_matmul', 'block13_attn_head14_attn_v_matmul', 'block13_attn_head15_attn_v_matmul']",10,"{""input->op"": {""enclave_get_ms"": 0.0}, ""op->output"": {""enclave_store_ms"": 0.0}}",0.0,0.0,5812224,5812224,60,5812284,4194304,4096,1613824,1,60
block13_norm2,LayerNorm,Block13,Enclave,0.5030243002693169,0.0211412096122484,0.4796150024048984,0.5438679982034955,0.5367017492972082,0.542434748422238,0.0,0.0,0.0,0.0,806912,806912,"[1, 197, 1024]","[1, 197, 1024]",['block13_attn_out_proj'],10,"{""input->op"": {""enclave_get_ms"": 0.0}, ""op->output"": {""enclave_store_ms"": 0.0}}",0.0,0.0,1622016,1622016,60,1622076,4096,4096,1613824,1,60
