name,type,group,execution_mode,enclave_time_mean,enclave_time_std,enclave_time_min,enclave_time_max,enclave_time_p95,enclave_time_p99,cpu_time_mean,cpu_time_std,cpu_time_min,cpu_time_max,input_bytes,output_bytes,input_shape,output_shape,dependencies,num_iterations,xfer_edges_json,xfer_total_mean_ms,compute_mean_ms,cpu_memory_bytes,tee_memory_bytes,tee_encryption_overhead,tee_total_memory_bytes,weight_bytes,bias_bytes,activation_bytes,num_chunks,chunk_metadata_bytes
encoder5_attn_head7_qk_matmul,MatMul,Encoder5_Head7,Enclave,0.4138313001021743,0.021591158295526446,0.39498499972978607,0.4641840005206177,0.4539618005765078,0.4621395605317957,0.0,0.0,0.0,0.0,65536,65536,"[1, 1, 128, 64]","[1, 1, 128, 128]","['encoder5_attn_q_proj', 'encoder5_attn_k_proj']",10,"{""input1->matmul"": {""enclave_get_ms"": 0.0}, ""input2->matmul"": {""enclave_get_ms"": 0.0}, ""matmul->output"": {""enclave_store_ms"": 0.0}}",0.0,0.0,98304,98304,60,98364,0,0,98304,1,60
encoder5_attn_head7_softmax,Softmax,Encoder5_Head7,Enclave,0.26899969998339657,0.02085404269122424,0.2474310003890423,0.3211540006304858,0.30499540043820156,0.317922280592029,0.0,0.0,0.0,0.0,65536,65536,"[1, 1, 128, 128]","[1, 1, 128, 128]",['encoder5_attn_head7_qk_matmul'],10,"{""input->op"": {""enclave_get_ms"": 0.0}, ""op->output"": {""enclave_store_ms"": 0.0}}",0.0,0.0,131072,131072,60,131132,0,0,131072,1,60
encoder5_attn_head7_attn_v_matmul,MatMul,Encoder5_Head7,Enclave,0.26420030008011963,0.04939149538496688,0.23430799956258852,0.4067049994773697,0.3505431999656138,0.39547263957501855,0.0,0.0,0.0,0.0,98304,32768,"[1, 1, 128, 128]","[1, 1, 128, 64]","['encoder5_attn_head7_softmax', 'encoder5_attn_v_proj']",10,"{""input1->matmul"": {""enclave_get_ms"": 0.0}, ""input2->matmul"": {""enclave_get_ms"": 0.0}, ""matmul->output"": {""enclave_store_ms"": 0.0}}",0.0,0.0,98304,98304,60,98364,0,0,98304,1,60
encoder5_attn_head8_qk_matmul,MatMul,Encoder5_Head8,Enclave,0.4230190997986938,0.020841670249133352,0.39964499956113286,0.47648599866079167,0.4582447992106608,0.4728377587707655,0.0,0.0,0.0,0.0,65536,65536,"[1, 1, 128, 64]","[1, 1, 128, 128]","['encoder5_attn_q_proj', 'encoder5_attn_k_proj']",10,"{""input1->matmul"": {""enclave_get_ms"": 0.0}, ""input2->matmul"": {""enclave_get_ms"": 0.0}, ""matmul->output"": {""enclave_store_ms"": 0.0}}",0.0,0.0,98304,98304,60,98364,0,0,98304,1,60
encoder5_attn_head8_softmax,Softmax,Encoder5_Head8,Enclave,0.26349379986641,0.010217075562110855,0.25219099916284904,0.2883709985326277,0.28053469914084417,0.286803738654271,0.0,0.0,0.0,0.0,65536,65536,"[1, 1, 128, 128]","[1, 1, 128, 128]",['encoder5_attn_head8_qk_matmul'],10,"{""input->op"": {""enclave_get_ms"": 0.0}, ""op->output"": {""enclave_store_ms"": 0.0}}",0.0,0.0,131072,131072,60,131132,0,0,131072,1,60
encoder5_attn_head8_attn_v_matmul,MatMul,Encoder5_Head8,Enclave,0.3758360997380805,0.10747358123670031,0.23648199930903502,0.516333000632585,0.5000817001928226,0.5130827405446325,0.0,0.0,0.0,0.0,98304,32768,"[1, 1, 128, 128]","[1, 1, 128, 64]","['encoder5_attn_head8_softmax', 'encoder5_attn_v_proj']",10,"{""input1->matmul"": {""enclave_get_ms"": 0.0}, ""input2->matmul"": {""enclave_get_ms"": 0.0}, ""matmul->output"": {""enclave_store_ms"": 0.0}}",0.0,0.0,98304,98304,60,98364,0,0,98304,1,60
encoder5_attn_head9_qk_matmul,MatMul,Encoder5_Head9,Enclave,0.43359989977034274,0.02923116659720715,0.39626699981454294,0.4841879999730736,0.4764488995533611,0.4826401798891311,0.0,0.0,0.0,0.0,65536,65536,"[1, 1, 128, 64]","[1, 1, 128, 128]","['encoder5_attn_q_proj', 'encoder5_attn_k_proj']",10,"{""input1->matmul"": {""enclave_get_ms"": 0.0}, ""input2->matmul"": {""enclave_get_ms"": 0.0}, ""matmul->output"": {""enclave_store_ms"": 0.0}}",0.0,0.0,98304,98304,60,98364,0,0,98304,1,60
encoder5_attn_head9_softmax,Softmax,Encoder5_Head9,Enclave,0.2547316997151938,0.010889073266215762,0.24297100026160479,0.2768039994407445,0.2739127495260618,0.276225749457808,0.0,0.0,0.0,0.0,65536,65536,"[1, 1, 128, 128]","[1, 1, 128, 128]",['encoder5_attn_head9_qk_matmul'],10,"{""input->op"": {""enclave_get_ms"": 0.0}, ""op->output"": {""enclave_store_ms"": 0.0}}",0.0,0.0,131072,131072,60,131132,0,0,131072,1,60
encoder5_attn_head9_attn_v_matmul,MatMul,Encoder5_Head9,Enclave,0.262326300071436,0.06543215966660304,0.22773399905418046,0.45806800153513905,0.36283675080994704,0.43902175139010075,0.0,0.0,0.0,0.0,98304,32768,"[1, 1, 128, 128]","[1, 1, 128, 64]","['encoder5_attn_head9_softmax', 'encoder5_attn_v_proj']",10,"{""input1->matmul"": {""enclave_get_ms"": 0.0}, ""input2->matmul"": {""enclave_get_ms"": 0.0}, ""matmul->output"": {""enclave_store_ms"": 0.0}}",0.0,0.0,98304,98304,60,98364,0,0,98304,1,60
encoder5_attn_head10_qk_matmul,MatMul,Encoder5_Head10,Enclave,0.42653859964048024,0.032965288069045244,0.39511199975095224,0.5169259984540986,0.48025909864009,0.5095926184912969,0.0,0.0,0.0,0.0,65536,65536,"[1, 1, 128, 64]","[1, 1, 128, 128]","['encoder5_attn_q_proj', 'encoder5_attn_k_proj']",10,"{""input1->matmul"": {""enclave_get_ms"": 0.0}, ""input2->matmul"": {""enclave_get_ms"": 0.0}, ""matmul->output"": {""enclave_store_ms"": 0.0}}",0.0,0.0,98304,98304,60,98364,0,0,98304,1,60
encoder5_attn_head10_softmax,Softmax,Encoder5_Head10,Enclave,0.2588967998235603,0.018653109516077605,0.24298900098074228,0.3071369992539985,0.29403704966171057,0.30451700933554093,0.0,0.0,0.0,0.0,65536,65536,"[1, 1, 128, 128]","[1, 1, 128, 128]",['encoder5_attn_head10_qk_matmul'],10,"{""input->op"": {""enclave_get_ms"": 0.0}, ""op->output"": {""enclave_store_ms"": 0.0}}",0.0,0.0,131072,131072,60,131132,0,0,131072,1,60
encoder5_attn_head10_attn_v_matmul,MatMul,Encoder5_Head10,Enclave,0.26711979971878463,0.0377565783986795,0.23134399998525623,0.34678299925872125,0.33659094960967195,0.3447445893289114,0.0,0.0,0.0,0.0,98304,32768,"[1, 1, 128, 128]","[1, 1, 128, 64]","['encoder5_attn_head10_softmax', 'encoder5_attn_v_proj']",10,"{""input1->matmul"": {""enclave_get_ms"": 0.0}, ""input2->matmul"": {""enclave_get_ms"": 0.0}, ""matmul->output"": {""enclave_store_ms"": 0.0}}",0.0,0.0,98304,98304,60,98364,0,0,98304,1,60
encoder5_attn_head11_qk_matmul,MatMul,Encoder5_Head11,Enclave,0.4171236003458034,0.013208821317500088,0.39812500108382665,0.4333140004746383,0.43315380053172703,0.43328196048605605,0.0,0.0,0.0,0.0,65536,65536,"[1, 1, 128, 64]","[1, 1, 128, 128]","['encoder5_attn_q_proj', 'encoder5_attn_k_proj']",10,"{""input1->matmul"": {""enclave_get_ms"": 0.0}, ""input2->matmul"": {""enclave_get_ms"": 0.0}, ""matmul->output"": {""enclave_store_ms"": 0.0}}",0.0,0.0,98304,98304,60,98364,0,0,98304,1,60
encoder5_attn_head11_softmax,Softmax,Encoder5_Head11,Enclave,0.26789640014612814,0.04404292640926819,0.24111200036713853,0.3977069991378812,0.3411982502257159,0.3864052493554482,0.0,0.0,0.0,0.0,65536,65536,"[1, 1, 128, 128]","[1, 1, 128, 128]",['encoder5_attn_head11_qk_matmul'],10,"{""input->op"": {""enclave_get_ms"": 0.0}, ""op->output"": {""enclave_store_ms"": 0.0}}",0.0,0.0,131072,131072,60,131132,0,0,131072,1,60
encoder5_attn_head11_attn_v_matmul,MatMul,Encoder5_Head11,Enclave,0.24271899965242483,0.007362342020668546,0.2311509997525718,0.253640999289928,0.25271264948969474,0.25345532932988135,0.0,0.0,0.0,0.0,98304,32768,"[1, 1, 128, 128]","[1, 1, 128, 64]","['encoder5_attn_head11_softmax', 'encoder5_attn_v_proj']",10,"{""input1->matmul"": {""enclave_get_ms"": 0.0}, ""input2->matmul"": {""enclave_get_ms"": 0.0}, ""matmul->output"": {""enclave_store_ms"": 0.0}}",0.0,0.0,98304,98304,60,98364,0,0,98304,1,60
encoder5_attn_out_proj,Linear,Encoder5,Enclave,2.52845819995855,0.03422557832827028,2.4862609989213524,2.5966140001401072,2.5853914503386477,2.5943694901798153,0.0,0.0,0.0,0.0,393216,393216,"[1, 128, 768]","[1, 128, 768]","['encoder5_attn_head0_attn_v_matmul', 'encoder5_attn_head1_attn_v_matmul', 'encoder5_attn_head2_attn_v_matmul', 'encoder5_attn_head3_attn_v_matmul', 'encoder5_attn_head4_attn_v_matmul', 'encoder5_attn_head5_attn_v_matmul', 'encoder5_attn_head6_attn_v_matmul', 'encoder5_attn_head7_attn_v_matmul', 'encoder5_attn_head8_attn_v_matmul', 'encoder5_attn_head9_attn_v_matmul', 'encoder5_attn_head10_attn_v_matmul', 'encoder5_attn_head11_attn_v_matmul']",10,"{""input->op"": {""enclave_get_ms"": 0.0}, ""op->output"": {""enclave_store_ms"": 0.0}}",0.0,0.0,3148800,3148800,60,3148860,2359296,3072,786432,1,60
encoder5_norm1,LayerNorm,Encoder5,Enclave,0.3029728000910836,0.01968089909341872,0.27297899941913784,0.3385239997442113,0.3362442997058679,0.33806805973654264,0.0,0.0,0.0,0.0,393216,393216,"[1, 128, 768]","[1, 128, 768]",['encoder5_attn_out_proj'],10,"{""input->op"": {""enclave_get_ms"": 0.0}, ""op->output"": {""enclave_store_ms"": 0.0}}",0.0,0.0,792576,792576,60,792636,3072,3072,786432,1,60
encoder5_ffn_fc1,Linear,Encoder5,Enclave,20.759037700008776,0.1658346584772895,20.618487000319874,21.178790999329067,21.0441595494558,21.151864709354413,0.0,0.0,0.0,0.0,393216,1572864,"[1, 128, 768]","[1, 128, 3072]",['encoder5_norm1'],10,"{""input->op"": {""enclave_get_ms"": 0.0}, ""op->output"": {""enclave_store_ms"": 0.0}}",0.0,0.0,11415552,11415552,60,11415612,9437184,12288,1966080,1,60
encoder5_ffn_gelu,GELU,Encoder5,Enclave,9.603586900084338,0.04267547353971549,9.548800999255036,9.701992999907816,9.666190099960659,9.694832419918384,0.0,0.0,0.0,0.0,1572864,1572864,"[1, 128, 3072]","[1, 128, 3072]",['encoder5_ffn_fc1'],10,"{""input->op"": {""enclave_get_ms"": 0.0}, ""op->output"": {""enclave_store_ms"": 0.0}}",0.0,0.0,3145728,3145728,60,3145788,0,0,3145728,1,60
encoder5_ffn_fc2,Linear,Encoder5,Enclave,9.309345999827201,0.09783256643597303,9.190721000777557,9.512089000054402,9.463291900010518,9.502329580045625,0.0,0.0,0.0,0.0,1572864,393216,"[1, 128, 3072]","[1, 128, 768]",['encoder5_ffn_gelu'],10,"{""input->op"": {""enclave_get_ms"": 0.0}, ""op->output"": {""enclave_store_ms"": 0.0}}",0.0,0.0,11406336,11406336,60,11406396,9437184,3072,1966080,1,60
encoder5_norm2,LayerNorm,Encoder5,Enclave,0.30440769987762906,0.012823656110929716,0.2842169997165911,0.32583699976385105,0.3229362997444696,0.32525685975997476,0.0,0.0,0.0,0.0,393216,393216,"[1, 128, 768]","[1, 128, 768]",['encoder5_ffn_fc2'],10,"{""input->op"": {""enclave_get_ms"": 0.0}, ""op->output"": {""enclave_store_ms"": 0.0}}",0.0,0.0,792576,792576,60,792636,3072,3072,786432,1,60
pooler,Linear,ClassHead,Enclave,0.6221792002179427,0.01754871147687865,0.5989170003886102,0.6553210005222354,0.6496888003312051,0.6541945604840294,0.0,0.0,0.0,0.0,3072,3072,"[1, 768]","[1, 768]",['encoder5_norm2'],10,"{""input->op"": {""enclave_get_ms"": 0.0}, ""op->output"": {""enclave_store_ms"": 0.0}}",0.0,0.0,2368512,2368512,60,2368572,2359296,3072,6144,1,60
classifier,Linear,ClassHead,Enclave,0.05141689998708898,0.00783834009469901,0.04194100074528251,0.06370300070557278,0.06333130095299566,0.06362866075505735,0.0,0.0,0.0,0.0,3072,8,"[1, 768]","[1, 2]",['pooler'],10,"{""input->op"": {""enclave_get_ms"": 0.0}, ""op->output"": {""enclave_store_ms"": 0.0}}",0.0,0.0,9232,9232,60,9292,6144,8,3080,1,60
