Server number,OCC,DINA,MEIDA,Ours
1,13455.406158865058,10765.68115886506,14286.182607534494,13931.306535757149
2,13455.406158865058,10595.463278616036,10775.463278616036,10735.354546721475
3,7821.838764272032,8971.065852771088,7347.875770697667,5606.494069150264
4,7821.838764272032,8971.065852771088,5141.895884023009,5051.989358179588
5,7821.838764272032,8971.065852771088,5141.895884023009,5002.458716159979
6,7821.838764272032,8971.065852771088,5141.895884023009,4865.69536203954
7,6137.593848459297,8971.065852771088,4495.850859803356,3565.150783907033
8,4538.59562845903,8971.065852771088,2844.3049909901106,2122.813792451421
