Server number,OCC,DINA,MEIDA,Ours
1,31706.424065755386,31706.42406575538,31753.61906575521,31706.42406575538
2,31706.424065755386,36786.42406575538,27878.600279914277,27878.250279914275
3,12611.517442549311,26795.462721419237,13098.19129655099,12611.517442549311
4,12611.517442549311,17691.517442549313,11683.665995303914,11658.39813425672
5,12611.517442549311,17691.517442549313,11682.234254384111,11658.605861961496
6,12611.517442549311,17691.517442549313,11682.234254384111,11658.605861961496
7,12362.826970307695,17561.395994777944,11651.708317545135,11604.922228110689
8,11259.247219883238,16865.40478938521,11418.807676814742,11259.24721988324
