Server number,OCC,DINA,MEIDA,Ours
1,37482.372504445804,37482.372504445804,37482.38250444581,36900.07791353395
2,37482.372504445804,43453.93500444581,59153.1688442153,50750.38736151875
3,14074.845775089507,36574.17412915751,14076.575775089508,13180.714855137117
4,14074.845775089507,33218.817099117725,14076.575775089508,13180.714855137117
5,14074.845775089507,29926.196631763338,14076.575775089508,13180.714855137117
6,14074.845775089507,30064.572395546093,14076.575775089508,13180.714855137117
7,12154.837811601217,27001.846728860717,12156.567811601215,11260.706891648822
8,10961.798716971498,26451.646724612303,10963.528716971494,10067.667797019101
