Server number,OCC,DINA,MEIDA,Ours
1,8657.102772926608,8657.102772926608,8657.107772926609,8340.799200996677
2,8657.102772926608,8747.102772926608,12501.719479257546,9754.385344719803
3,3689.2834045143964,7480.264924539175,3689.6284045143957,3216.7839138527743
4,3689.2834045143964,6395.980421400506,3689.6284045143957,3216.7839138527743
5,3689.2834045143964,6395.980421400506,3689.6284045143957,3216.7839138527743
6,3689.2834045143964,6395.980421400506,3689.6284045143957,3216.7839138527743
7,3281.7968358219205,6395.980421400506,3282.141835821921,2809.2973451602998
8,3028.596111537733,6395.980421400506,3028.9411115377334,2556.096620876112
