Server number,OCC,DINA,MEIDA,Ours
1,13632.233063622374,10942.568063622377,14658.644209710024,14381.726419182676
2,13632.233063622374,10772.356099968812,10802.356099968812,10772.35609996881
3,7902.987003179069,9128.060165944273,7136.453989515656,5716.054238014211
4,7902.987003179069,9128.060165944273,5073.110039525504,5043.110039525503
5,7902.987003179069,9128.060165944273,5073.110039525504,5043.110039525503
6,7902.987003179069,9128.060165944273,5073.110039525504,4970.626760171893
7,6190.137422644519,9128.060165944273,4498.0306193573815,3646.402276989023
8,4563.982339919324,9128.060165944273,2814.2882191021477,2179.999402221898
