Bandwidth(Mbps),OCC,DINA,MEIDA,Ours
1,81.12031510621716,81.11531510621717,450.82192185670544,450.82192185670544
2,81.12031510621716,81.11531510621717,450.82192185670544,450.82192185670544
3,81.12031510621716,81.11531510621717,450.82192185670544,450.82192185670544
4,81.12031510621716,81.11531510621717,450.82192185670544,450.82192185670544
5,81.12031510621716,81.11531510621717,450.82192185670544,450.82192185670544
6,81.12031510621716,81.11531510621717,450.82192185670544,450.82192185670544
7,81.12031510621716,81.11531510621717,450.82192185670544,450.82192185670544
8,81.12031510621716,81.11531510621717,450.82192185670544,450.82192185670544
9,81.12031510621716,81.11531510621717,450.82192185670544,450.82192185670544
10,81.12031510621716,81.11531510621717,450.82192185670544,450.82192185670544
