Server number,OCC,DINA,MEIDA,Ours
1,10316.099571554982,10316.094571554982,11599.963213522757,11599.963213522757
2,10316.099571554982,6634.051827719533,9676.998078487566,9676.998078487566
3,5342.751943389988,5409.367940296681,6068.455376090793,6068.455376090793
4,5342.751943389988,4292.831432118972,5102.482865397059,5102.482865397059
5,5342.751943389988,4292.831432118972,5496.404574947881,5496.404574947881
6,5342.751943389988,4292.831432118972,5496.404574947881,5496.404574947881
7,4934.811917872607,4292.831432118972,5307.201670043284,5307.201670043284
8,4681.329428236334,4292.831432118972,4839.42368975285,4839.42368975285
