Server number,OCC,DINA,MEIDA,Ours
1,37683.55671176315,37683.55171176315,37884.95270663618,37884.95270663618
2,37683.55671176315,22823.583830903775,31457.240242435455,31457.240242435455
3,22531.732316834088,18404.110308590436,20653.509922191522,20653.509922191522
4,22531.732316834088,15991.354059649899,17711.28228260293,17711.28228260293
5,22531.732316834088,14154.443106759585,18790.59483923131,18790.59483923131
6,22531.732316834088,13981.830131234163,18790.59483923131,18790.59483923131
7,21288.9003066006,12023.835933312537,18223.90760596673,18223.90760596673
8,20516.639355363746,11717.530023130477,16816.34641433335,16816.34641433335
