Bandwidth(Mbps),OCC,DINA,MEIDA,Ours
1,81.12031510621716,81.11531510621717,792.8339375427405,792.8339375427405
2,81.12031510621716,81.11531510621717,792.8339375427405,792.8339375427405
3,81.12031510621716,81.11531510621717,792.8339375427405,792.8339375427405
4,81.12031510621716,81.11531510621717,792.8339375427405,792.8339375427405
5,81.12031510621716,81.11531510621717,792.8339375427405,792.8339375427405
6,81.12031510621716,81.11531510621717,792.8339375427405,792.8339375427405
7,81.12031510621716,81.11531510621717,792.8339375427405,792.8339375427405
8,81.12031510621716,81.11531510621717,792.8339375427405,792.8339375427405
9,81.12031510621716,81.11531510621717,792.8339375427405,792.8339375427405
10,81.12031510621716,81.11531510621717,792.8339375427405,792.8339375427405
