Server number,OCC,DINA,MEIDA,Ours
1,84863.98843781864,60413.50343781862,83039.93575517094,83039.93575517094
2,84863.98843781864,59069.882653059096,71302.28160398311,71302.28160398311
3,53909.20589131442,48385.361504409295,47860.87823972642,47860.87823972642
4,53909.20589131442,44864.55145329369,40443.292327983974,40443.292327983974
5,53909.20589131442,41421.38444640391,41392.28956728226,41392.28956728226
6,53909.20589131442,38298.423766267675,41392.28956728226,41392.28956728226
7,44654.779437824785,37365.693852113145,39384.38940297631,39384.38940297631
8,35868.75830317728,35061.567333672705,31389.574172129687,31389.574172129687
