Server number,OCC,DINA,MEIDA,Ours
1,83331.79625786464,58631.28625786464,81667.30449288046,81667.30449288046
2,83331.79625786464,57775.11389076869,69690.67708302163,69690.67708302163
3,53358.59483305238,48392.45864556398,47438.516366198935,47438.516366198935
4,53358.59483305238,42535.2019359268,39736.566720564624,39736.566720564624
5,53358.59483305238,40318.15090710934,40572.50459826246,40572.50459826246
6,53358.59483305238,39130.93130277458,40572.50459826246,40572.50459826246
7,44397.62772740939,36240.45435764403,39249.80726736841,39249.80726736841
8,35890.21273278566,33832.6037715246,31531.00205756389,31531.00205756389
