Server number,OCC,DINA,MEIDA,Ours
1,25585.319755307813,19023.32975530781,26015.622075559295,26015.622075559295
2,25585.319755307813,19038.919393064156,22557.14861326458,22557.14861326458
3,15758.024593324788,16038.877953700252,14964.359625800085,14964.359625800085
4,15758.024593324788,15721.77896115264,12780.67881788522,12780.67881788522
5,15758.024593324788,14059.918095890249,12664.522078746202,12664.522078746202
6,15758.024593324788,12723.913582134512,12664.522078746202,12664.522078746202
7,12819.997806133633,12723.913582134512,12241.443716664615,12241.443716664615
8,10030.676871318894,12723.913582134512,9686.74166575222,9686.74166575222
