Server number,OCC,DINA,MEIDA,Ours
1,8679.851656058156,8679.851656058156,8683.491656058142,0.0
2,8679.851656058156,9489.851656058156,4422.126378450187,0.0
3,3706.504027893162,8265.167768635305,2982.7082004403346,0.0
4,3706.504027893162,7148.631260457595,2310.4846634381643,0.0
5,3706.504027893162,7148.631260457595,1889.3189343097317,0.0
6,3706.504027893162,7148.631260457595,1734.3258216919517,0.0
7,3298.564002375781,7148.631260457595,1532.6046375058045,0.0
8,3045.081512739508,7148.631260457595,2025.259519661185,0.0
