Server number,OCC,DINA,MEIDA,Ours
1,781.8352225789054,781.8352225789054,783.0652225789051,0.0
2,781.8352225789054,781.8352225789054,746.5034317425959,0.0
3,249.01206371352032,781.8352225789054,251.4170152624606,0.0
4,249.01206371352032,781.8352225789054,246.45903662631054,0.0
5,249.01206371352032,781.8352225789054,246.29092988410852,0.0
6,249.01206371352032,781.8352225789054,248.5158651396319,0.0
7,205.3071170106502,781.8352225789054,208.7439649481802,0.0
8,178.15008899994297,781.8352225789054,179.46484984775546,0.0
