Server number,OCC,DINA,MEIDA,Ours
1,1576.142215271695,1576.142215271695,1576.4072152716951,0.0
2,1576.142215271695,1576.142215271695,803.3036326648819,0.0
3,390.9183791155175,1576.142215271695,365.17114631203316,0.0
4,390.9183791155175,1576.142215271695,252.31468159926922,0.0
5,390.9183791155175,1576.142215271695,187.29488299495057,0.0
6,390.9183791155175,1576.142215271695,245.861800598507,0.0
7,293.7001112375177,1576.142215271695,169.85284815882636,0.0
8,233.29140643198377,1576.142215271695,164.5149739700307,0.0
