Server number,OCC,DINA,MEIDA,Ours
1,38128.46717780103,38128.46217780103,38431.85317267406,38431.85317267406
2,38128.46717780103,23404.66179694166,32032.20332232598,32032.20332232598
3,22480.441373671074,18510.259382306915,20737.36328956159,20737.36328956159
4,22480.441373671074,16005.820795508565,17795.265653822895,17795.265653822895
5,22480.441373671074,14437.905853888662,18874.10607022742,18874.10607022742
6,22480.441373671074,14073.74455937558,18874.10607022742,18874.10607022742
7,21196.908324486514,12070.854752484705,18307.216290862758,18307.216290862758
8,20399.356889259972,11724.032862913476,16859.708892186816,16859.708892186816
