Server number,OCC,DINA,MEIDA,Ours
1,14014.369671870876,14014.364671870879,15561.610438930205,15561.610438930205
2,14014.369671870876,10104.121456996609,15298.129918516877,15298.129918516877
3,6016.973820952425,8151.796567747415,8849.213864689615,8849.213864689615
4,6016.973820952425,6436.693057405884,7912.142572367632,7912.142572367632
5,6016.973820952425,6436.693057405884,8514.843001581687,8514.843001581687
6,6016.973820952425,6436.693057405884,8514.843001581687,8514.843001581687
7,5360.985518622549,6436.693057405884,7916.31280298021,7916.31280298021
8,4953.372787226658,6436.693057405884,7533.234247952625,7533.234247952625
