Server number,OCC,DINA,MEIDA,Ours
1,27823.969409364476,27823.969409364472,27824.124409364453,27824.124409364453
2,27823.969409364476,32903.96940936447,41533.967167617644,41533.967167617644
3,12672.145014435398,28484.49588705114,12673.910014435396,12673.910014435396
4,12672.145014435398,26071.7396381106,13274.087276808066,13274.087276808066
5,12672.145014435398,24234.82868522028,13274.087276808066,13274.087276808066
6,12672.145014435398,24062.215709694865,13274.087276808066,13274.087276808066
7,11429.313004201913,22104.221511773238,11431.078004201912,11431.078004201912
8,10657.052052965064,21797.915601591176,10658.81705296506,10658.81705296506
