Server number,OCC,DINA,MEIDA,Ours
1,37482.372504445804,37482.372504445804,37482.38250444581,37482.38250444581
2,37482.372504445804,43453.93500444581,59153.1688442153,59153.1688442153
3,14074.845775089507,36574.17412915751,14076.575775089508,14076.575775089508
4,14074.845775089507,33218.817099117725,14076.575775089508,14076.575775089508
5,14074.845775089507,29926.196631763338,14076.575775089508,14076.575775089508
6,14074.845775089507,30064.572395546093,14076.575775089508,14076.575775089508
7,12154.837811601217,27001.846728860717,12156.567811601215,12156.567811601215
8,10961.798716971498,26451.646724612303,10963.528716971494,10963.528716971494
