Server number,OCC,DINA,MEIDA,Ours
1,45958.76758170116,21508.282581701176,44134.71489905349,44134.71489905349
2,45958.76758170116,55124.661796941655,44134.71489905349,44134.71489905349
3,30016.31181836194,49621.87703310396,28192.25913571425,28192.25913571425
4,30016.31181836194,47808.575375865556,28192.25913571425,28192.25913571425
5,30016.31181836194,46035.26174942792,28192.25913571425,28192.25913571425
6,30016.31181836194,44426.86206453522,28192.25913571425,28192.25913571425
7,30016.31181836194,44478.44013230975,28192.25913571425,28192.25913571425
8,30016.31181836194,44326.06115617286,28192.25913571425,28192.25913571425
