Server number,OCC,DINA,MEIDA,Ours
1,28472.857571171553,21911.227571171556,28857.325420140063,27338.83539526823
2,28472.857571171553,21206.85686270598,20703.00294454586,19790.93832545948
3,17083.52047870616,17768.878162884175,17165.150821731233,12720.023788976905
4,17083.52047870616,17407.905953973397,9716.005245690616,9212.923186723534
5,17083.52047870616,15503.424129092682,9716.005245690616,9212.923186723534
6,17083.52047870616,13988.407458079451,9716.005245690616,9212.923186723534
7,13678.49631748407,13988.407458079451,8078.502371274942,7425.932079597244
8,10445.814703465536,13988.407458079451,4876.644880503669,4358.070540844696
