Server number,OCC,DINA,MEIDA,Ours
1,42466.27173629439,42466.271736294395,42480.60173629467,42480.60173629467
2,42466.27173629439,42536.27743122018,37163.383253124244,37163.383253124244
3,13902.63420322667,27596.75943487094,13808.64890326752,13808.64890326752
4,13902.63420322667,13972.639898152458,12779.495357176627,12779.495357176627
5,13902.63420322667,13972.639898152458,12668.91542398439,12668.91542398439
6,13902.63420322667,13972.639898152458,12613.903904846076,12613.903904846076
7,13530.623768862777,13778.068861022644,12344.83026062356,12344.83026062356
8,11879.803861650003,12737.208140647019,11117.556892018747,11117.556892018747
