Server number,OCC,DINA,MEIDA,Ours
1,4871.389055864562,4871.389055864562,4873.874055864557,4873.874055864557
2,4871.389055864562,4876.389771120299,4385.241488901721,4385.241488901721
3,1852.4725278294948,3306.8901191530213,1854.957527829496,1854.957527829496
4,1852.4725278294948,1857.4732430852318,1758.535884745972,1758.535884745972
5,1852.4725278294948,1857.4732430852318,1752.1662297261812,1752.1662297261812
6,1852.4725278294948,1857.4732430852318,1752.039018863997,1752.039018863997
7,1813.1544106043161,1837.0322104406189,1719.4817653463435,1719.4817653463435
8,1638.6777706131943,1727.4467464797456,1584.2176830368471,1584.2176830368471
