Server number,OCC,DINA,MEDIA,Ours
1,1627.357775537636,2477.824235741209,1619.127096774193,1619.1270967741912
2,1627.357775537636,1725.1307655646897,1507.7796774193544,1175.1623252688155
3,1627.357775537636,1725.1307655646897,1506.3805376344083,1022.551671706989
4,1627.357775537636,1725.1307655646897,1506.3805376344083,954.8572950006297
5,1627.357775537636,1725.1307655646897,1506.3805376344083,906.3815496891804
6,1627.357775537636,1725.1307655646897,1506.3805376344083,878.1309986139112
7,1627.357775537636,1725.1307655646897,1506.3805376344083,856.8431357106855
8,1627.357775537636,1725.1307655646897,1506.3805376344083,841.4485658182125
