Server number,OCC,DINA,MEDIA,Ours
1,3196.50396419885,62149.19547261655,2561.511864088618,2561.5118640886167
2,3196.50396419885,30303.856624172062,2561.511864088618,2455.666041762323
3,3196.50396419885,21120.299341142483,2561.511864088618,2455.666041762323
4,3196.50396419885,16379.319454623972,2561.511864088618,2455.666041762323
5,3196.50396419885,11801.271663936837,2561.511864088618,2455.666041762323
6,3196.50396419885,11713.391670511868,2561.511864088618,2455.666041762323
7,3196.50396419885,8137.459913100935,2561.511864088618,2455.666041762323
8,3196.50396419885,8137.459913100935,2561.511864088618,2455.666041762323
