Server number,OCC,DINA,MEDIA,Ours
1,737.4119555110651,737.4119555110651,737.4119555110656,737.4119555110652
2,737.4119555110651,737.4119555110651,610.8206027770277,582.735940003609
3,87.2207689314163,87.2207689314163,87.2207689314163,85.614950220324
4,87.2207689314163,87.2207689314163,87.2207689314163,81.99514978554006
5,87.2207689314163,87.2207689314163,87.2207689314163,80.36997118139243
6,87.2207689314163,87.2207689314163,87.2207689314163,79.55696784916535
7,78.7527331128322,78.7527331128322,78.75273311283217,73.39112012931528
8,41.1752868559478,41.1752868559478,41.17528685594781,41.1752868559478
