Bandwidth(Mbps),OCC,DINA,MEIDA,Ours
1,180.4397340043023,180.4347340043023,800.7522835953665,800.7522835953665
10,180.4397340043023,180.4347340043023,800.7522835953665,800.7522835953665
20,180.4397340043023,180.4347340043023,800.7522835953665,800.7522835953665
30,180.4397340043023,180.4347340043023,800.7522835953665,800.7522835953665
40,180.4397340043023,180.4347340043023,800.7522835953665,800.7522835953665
50,180.4397340043023,180.4347340043023,1234.0213252562942,1234.0213252562942
60,180.4397340043023,180.4347340043023,1064.7244502562942,1064.7244502562942
70,180.4397340043023,180.4347340043023,966.8643333372742,966.8643333372742
80,180.4397340043023,180.4347340043023,868.2594040052209,868.2594040052209
90,180.4397340043023,180.4347340043023,791.306279005221,791.306279005221
100,180.4397340043023,180.4347340043023,729.7437790052209,729.7437790052209
