name,type,group,enclave_time_mean,enclave_time_std,enclave_time_min,enclave_time_max,enclave_time_p95,enclave_time_p99,cpu_time_mean,cpu_time_std,cpu_time_min,cpu_time_max,input_bytes,output_bytes,input_shape,output_shape,dependencies,num_iterations,xfer_edges_json,xfer_total_mean_ms,compute_mean_ms,cpu_memory_bytes,tee_memory_bytes,tee_encryption_overhead,tee_total_memory_bytes,weight_bytes,bias_bytes,activation_bytes,num_chunks,chunk_metadata_bytes
encoder7_attn_k_proj,Linear,Encoder7,2.5082803,0.02114654331,2.478592,2.543802,2.541366601,2.54331492,0.05314780004,0.01268713208,0.04754899965,0.09657099872,393216,393216,"[1, 128, 768]","[1, 128, 768]",['encoder7_attn_q_proj'],10,"{""input->op"": {""enclave_get_ms"": 0.0}, ""op->output"": {""enclave_store_ms"": 0.0}}",0,0,3148800,3148800,60,3148860,2359296,3072,786432,1,60
encoder7_attn_v_proj,Linear,Encoder7,2.5881187,0.1170895078,2.481788,2.875247999,2.799594,2.860117199,1.1048076,0.01685561063,1.084383999,1.168669,393216,393216,"[1, 128, 768]","[1, 128, 768]",['encoder7_attn_k_proj'],10,"{""input->op"": {""enclave_get_ms"": 0.0}, ""op->output"": {""enclave_store_ms"": 0.0}}",0,0,3148800,3148800,60,3148860,2359296,3072,786432,1,60
encoder7_attn_softmax,Softmax,Encoder7,2.2885996,0.06568227675,2.195735,2.408892,2.39232705,2.40557901,1.1166521,0.02967066404,1.084834001,1.240072001,786432,786432,"[1, 12, 128, 128]","[1, 12, 128, 128]",['encoder7_attn_v_proj'],10,"{""input->op"": {""enclave_get_ms"": 0.0}, ""op->output"": {""enclave_store_ms"": 0.0}}",0,0,1572864,1572864,60,1572924,0,0,1572864,1,60
encoder7_attn_out_proj,Linear,Encoder7,2.5226414,0.02993099226,2.480608,2.568693999,2.565102549,2.567975709,1.1007212,0.01599573368,1.083838,1.173871,393216,393216,"[1, 128, 768]","[1, 128, 768]",['encoder7_attn_softmax'],10,"{""input->op"": {""enclave_get_ms"": 0.0}, ""op->output"": {""enclave_store_ms"": 0.0}}",0,0,3148800,3148800,60,3148860,2359296,3072,786432,1,60
encoder7_norm1,LayerNorm,Encoder7,0.2988503002,0.02590315233,0.2731589993,0.3497030011,0.3442368502,0.3486097709,0.2768253667,0.01516737036,0.2614700006,0.3330350009,393216,393216,"[1, 128, 768]","[1, 128, 768]",['encoder7_attn_out_proj'],10,"{""input->op"": {""enclave_get_ms"": 0.0}, ""op->output"": {""enclave_store_ms"": 0.0}}",0,0,792576,792576,60,792636,3072,3072,786432,1,60
encoder7_ffn_fc1,Linear,Encoder7,22.3832166,0.4264911342,21.648645,23.057828,22.90872095,23.02800659,0.3044013332,0.007792297143,0.292237999,0.3192580007,393216,1572864,"[1, 128, 768]","[1, 128, 3072]",['encoder7_norm1'],10,"{""input->op"": {""enclave_get_ms"": 0.0}, ""op->output"": {""enclave_store_ms"": 0.0}}",0,0,11415552,11415552,60,11415612,9437184,12288,1966080,1,60
encoder7_ffn_gelu,GELU,Encoder7,9.6894652,0.1135953162,9.544849001,9.963754999,9.889532,9.948910399,0.2251727668,0.010052833,0.2168659994,0.2647769998,1572864,1572864,"[1, 128, 3072]","[1, 128, 3072]",['encoder7_ffn_fc1'],10,"{""input->op"": {""enclave_get_ms"": 0.0}, ""op->output"": {""enclave_store_ms"": 0.0}}",0,0,3145728,3145728,60,3145788,0,0,3145728,1,60
encoder7_ffn_fc2,Linear,Encoder7,10.3639758,0.4620894102,9.610872999,10.960003,10.88637805,10.94527801,1.104989433,0.01916145368,1.085465999,1.163743,1572864,393216,"[1, 128, 3072]","[1, 128, 768]",['encoder7_ffn_gelu'],10,"{""input->op"": {""enclave_get_ms"": 0.0}, ""op->output"": {""enclave_store_ms"": 0.0}}",0,0,11406336,11406336,60,11406396,9437184,3072,1966080,1,60
encoder7_norm2,LayerNorm,Encoder7,0.2991538002,0.01677868041,0.281097,0.3364330005,0.3287659001,0.3348995804,0.05182253347,0.004645198151,0.04761400123,0.06165599916,393216,393216,"[1, 128, 768]","[1, 128, 768]",['encoder7_ffn_fc2'],10,"{""input->op"": {""enclave_get_ms"": 0.0}, ""op->output"": {""enclave_store_ms"": 0.0}}",0,0,792576,792576,60,792636,3072,3072,786432,1,60
encoder8_attn_q_proj,Linear,Encoder8,2.6135625,0.1252132678,2.526930999,2.984606001,2.80931255,2.949547311,4.391414433,0.1540349805,4.213054001,4.782088999,393216,393216,"[1, 128, 768]","[1, 128, 768]",['encoder7_norm2'],10,"{""input->op"": {""enclave_get_ms"": 0.0}, ""op->output"": {""enclave_store_ms"": 0.0}}",0,0,3148800,3148800,60,3148860,2359296,3072,786432,1,60
encoder8_attn_k_proj,Linear,Encoder8,2.577399,0.04466756137,2.525282,2.676467999,2.652680099,2.671710419,0.8410621001,0.06421415512,0.7619289991,0.9284349999,393216,393216,"[1, 128, 768]","[1, 128, 768]",['encoder8_attn_q_proj'],10,"{""input->op"": {""enclave_get_ms"": 0.0}, ""op->output"": {""enclave_store_ms"": 0.0}}",0,0,3148800,3148800,60,3148860,2359296,3072,786432,1,60
encoder8_attn_v_proj,Linear,Encoder8,2.5299778,0.01825614861,2.500928,2.557926,2.5538085,2.5571025,4.521742567,0.104152886,4.412327,4.742944,393216,393216,"[1, 128, 768]","[1, 128, 768]",['encoder8_attn_k_proj'],10,"{""input->op"": {""enclave_get_ms"": 0.0}, ""op->output"": {""enclave_store_ms"": 0.0}}",0,0,3148800,3148800,60,3148860,2359296,3072,786432,1,60
encoder8_attn_softmax,Softmax,Encoder8,2.2626049,0.03613426111,2.209533,2.335054,2.32559905,2.33316301,0.05060349995,0.004634336501,0.04759399962,0.06136100092,786432,786432,"[1, 12, 128, 128]","[1, 12, 128, 128]",['encoder8_attn_v_proj'],10,"{""input->op"": {""enclave_get_ms"": 0.0}, ""op->output"": {""enclave_store_ms"": 0.0}}",0,0,1572864,1572864,60,1572924,0,0,1572864,1,60
encoder8_attn_out_proj,Linear,Encoder8,2.5285673,0.03040653485,2.486138999,2.576478999,2.56952425,2.575088049,1.113302933,0.03562629328,1.086995,1.255693001,393216,393216,"[1, 128, 768]","[1, 128, 768]",['encoder8_attn_softmax'],10,"{""input->op"": {""enclave_get_ms"": 0.0}, ""op->output"": {""enclave_store_ms"": 0.0}}",0,0,3148800,3148800,60,3148860,2359296,3072,786432,1,60
encoder8_norm1,LayerNorm,Encoder8,0.3005691,0.02064202222,0.2800880011,0.3438040003,0.3391798001,0.3428791603,1.101147933,0.01335102061,1.087106,1.146811001,393216,393216,"[1, 128, 768]","[1, 128, 768]",['encoder8_attn_out_proj'],10,"{""input->op"": {""enclave_get_ms"": 0.0}, ""op->output"": {""enclave_store_ms"": 0.0}}",0,0,792576,792576,60,792636,3072,3072,786432,1,60
encoder8_ffn_fc1,Linear,Encoder8,22.7617748,0.4046197926,22.152683,23.534032,23.3398993,23.49520546,1.1324858,0.03837134083,1.087118999,1.229925001,393216,1572864,"[1, 128, 768]","[1, 128, 3072]",['encoder8_norm1'],10,"{""input->op"": {""enclave_get_ms"": 0.0}, ""op->output"": {""enclave_store_ms"": 0.0}}",0,0,11415552,11415552,60,11415612,9437184,12288,1966080,1,60
encoder8_ffn_gelu,GELU,Encoder8,9.6703336,0.07236077513,9.587606,9.803195,9.79793945,9.80214389,0.2780835666,0.01442672807,0.2622869997,0.3280439996,1572864,1572864,"[1, 128, 3072]","[1, 128, 3072]",['encoder8_ffn_fc1'],10,"{""input->op"": {""enclave_get_ms"": 0.0}, ""op->output"": {""enclave_store_ms"": 0.0}}",0,0,3145728,3145728,60,3145788,0,0,3145728,1,60
encoder8_ffn_fc2,Linear,Encoder8,10.2302384,0.2784706082,9.772193001,10.646375,10.6064393,10.63838786,0.3113626002,0.01161694053,0.2983859995,0.3561129997,1572864,393216,"[1, 128, 3072]","[1, 128, 768]",['encoder8_ffn_gelu'],10,"{""input->op"": {""enclave_get_ms"": 0.0}, ""op->output"": {""enclave_store_ms"": 0.0}}",0,0,11406336,11406336,60,11406396,9437184,3072,1966080,1,60
encoder8_norm2,LayerNorm,Encoder8,0.2978626999,0.01231298764,0.2867849998,0.3309699987,0.3190008996,0.3285761789,0.2257729335,0.01248683182,0.216462,0.2699300003,393216,393216,"[1, 128, 768]","[1, 128, 768]",['encoder8_ffn_fc2'],10,"{""input->op"": {""enclave_get_ms"": 0.0}, ""op->output"": {""enclave_store_ms"": 0.0}}",0,0,792576,792576,60,792636,3072,3072,786432,1,60
encoder9_attn_q_proj,Linear,Encoder9,2.5578286,0.0573410767,2.489796001,2.666153001,2.649910251,2.662904451,1.113148166,0.02742752576,1.088575,1.213754,393216,393216,"[1, 128, 768]","[1, 128, 768]",['encoder8_norm2'],10,"{""input->op"": {""enclave_get_ms"": 0.0}, ""op->output"": {""enclave_store_ms"": 0.0}}",0,0,3148800,3148800,60,3148860,2359296,3072,786432,1,60
encoder9_attn_k_proj,Linear,Encoder9,2.5511355,0.04712846173,2.510503999,2.647159999,2.635882549,2.644904509,0.05413853335,0.01308236785,0.04730000001,0.09474000035,393216,393216,"[1, 128, 768]","[1, 128, 768]",['encoder9_attn_q_proj'],10,"{""input->op"": {""enclave_get_ms"": 0.0}, ""op->output"": {""enclave_store_ms"": 0.0}}",0,0,3148800,3148800,60,3148860,2359296,3072,786432,1,60
encoder9_attn_v_proj,Linear,Encoder9,2.5847391,0.05097644573,2.513069001,2.681563001,2.66052055,2.677354511,4.343271467,0.1059298546,4.210695,4.563701001,393216,393216,"[1, 128, 768]","[1, 128, 768]",['encoder9_attn_k_proj'],10,"{""input->op"": {""enclave_get_ms"": 0.0}, ""op->output"": {""enclave_store_ms"": 0.0}}",0,0,3148800,3148800,60,3148860,2359296,3072,786432,1,60
encoder9_attn_softmax,Softmax,Encoder9,2.288099899,0.04042702173,2.238096999,2.374083,2.35223685,2.36971377,0.8336317001,0.06174513483,0.7577690012,0.9145660006,786432,786432,"[1, 12, 128, 128]","[1, 12, 128, 128]",['encoder9_attn_v_proj'],10,"{""input->op"": {""enclave_get_ms"": 0.0}, ""op->output"": {""enclave_store_ms"": 0.0}}",0,0,1572864,1572864,60,1572924,0,0,1572864,1,60
encoder9_attn_out_proj,Linear,Encoder9,2.6062522,0.1194057029,2.477467,2.911702,2.81484175,2.89232995,4.6300055,0.1857622959,4.415587999,5.100844,393216,393216,"[1, 128, 768]","[1, 128, 768]",['encoder9_attn_softmax'],10,"{""input->op"": {""enclave_get_ms"": 0.0}, ""op->output"": {""enclave_store_ms"": 0.0}}",0,0,3148800,3148800,60,3148860,2359296,3072,786432,1,60
encoder9_norm1,LayerNorm,Encoder9,0.2932481002,0.01387925743,0.2764229994,0.3240980004,0.3186156505,0.3230015304,0.05213270015,0.005854023267,0.04848500066,0.0747869999,393216,393216,"[1, 128, 768]","[1, 128, 768]",['encoder9_attn_out_proj'],10,"{""input->op"": {""enclave_get_ms"": 0.0}, ""op->output"": {""enclave_store_ms"": 0.0}}",0,0,792576,792576,60,792636,3072,3072,786432,1,60
encoder9_ffn_fc1,Linear,Encoder9,22.2904198,0.5485174909,21.514656,23.361589,23.14708165,23.31868753,1.1120538,0.01694958011,1.087516999,1.149616999,393216,1572864,"[1, 128, 768]","[1, 128, 3072]",['encoder9_norm1'],10,"{""input->op"": {""enclave_get_ms"": 0.0}, ""op->output"": {""enclave_store_ms"": 0.0}}",0,0,11415552,11415552,60,11415612,9437184,12288,1966080,1,60
encoder9_ffn_gelu,GELU,Encoder9,9.6042249,0.08855807098,9.517843999,9.830261,9.7617431,9.81655742,1.1062954,0.01286011901,1.091902001,1.146201001,1572864,1572864,"[1, 128, 3072]","[1, 128, 3072]",['encoder9_ffn_fc1'],10,"{""input->op"": {""enclave_get_ms"": 0.0}, ""op->output"": {""enclave_store_ms"": 0.0}}",0,0,3145728,3145728,60,3145788,0,0,3145728,1,60
encoder9_ffn_fc2,Linear,Encoder9,10.1328215,0.3373509102,9.642307001,10.695384,10.585197,10.6733466,1.108649533,0.02203928955,1.087049999,1.195050001,1572864,393216,"[1, 128, 3072]","[1, 128, 768]",['encoder9_ffn_gelu'],10,"{""input->op"": {""enclave_get_ms"": 0.0}, ""op->output"": {""enclave_store_ms"": 0.0}}",0,0,11406336,11406336,60,11406396,9437184,3072,1966080,1,60
encoder9_norm2,LayerNorm,Encoder9,0.3123134999,0.0261167026,0.2752590008,0.3694329989,0.3514073494,0.365827869,0.2742322002,0.008392634706,0.2638429996,0.2915610003,393216,393216,"[1, 128, 768]","[1, 128, 768]",['encoder9_ffn_fc2'],10,"{""input->op"": {""enclave_get_ms"": 0.0}, ""op->output"": {""enclave_store_ms"": 0.0}}",0,0,792576,792576,60,792636,3072,3072,786432,1,60
encoder10_attn_q_proj,Linear,Encoder10,2.5432863,0.04258133015,2.489396,2.626787,2.6155037,2.62453034,0.3133329999,0.007147768854,0.3046359998,0.3297399999,393216,393216,"[1, 128, 768]","[1, 128, 768]",['encoder9_norm2'],10,"{""input->op"": {""enclave_get_ms"": 0.0}, ""op->output"": {""enclave_store_ms"": 0.0}}",0,0,3148800,3148800,60,3148860,2359296,3072,786432,1,60
encoder10_attn_k_proj,Linear,Encoder10,2.5314258,0.04074546968,2.493743001,2.634219001,2.598868351,2.627148871,0.2290588998,0.01239874043,0.2155330003,0.2661769995,393216,393216,"[1, 128, 768]","[1, 128, 768]",['encoder10_attn_q_proj'],10,"{""input->op"": {""enclave_get_ms"": 0.0}, ""op->output"": {""enclave_store_ms"": 0.0}}",0,0,3148800,3148800,60,3148860,2359296,3072,786432,1,60
encoder10_attn_v_proj,Linear,Encoder10,2.5374172,0.03593524634,2.478962,2.598044,2.59469105,2.59737341,1.110631266,0.02009001354,1.084804,1.161446,393216,393216,"[1, 128, 768]","[1, 128, 768]",['encoder10_attn_k_proj'],10,"{""input->op"": {""enclave_get_ms"": 0.0}, ""op->output"": {""enclave_store_ms"": 0.0}}",0,0,3148800,3148800,60,3148860,2359296,3072,786432,1,60
encoder10_attn_softmax,Softmax,Encoder10,2.2609381,0.04739011692,2.212826999,2.355502002,2.344466651,2.353294932,0.05204249998,0.004610648099,0.04754399924,0.06345699876,786432,786432,"[1, 12, 128, 128]","[1, 12, 128, 128]",['encoder10_attn_v_proj'],10,"{""input->op"": {""enclave_get_ms"": 0.0}, ""op->output"": {""enclave_store_ms"": 0.0}}",0,0,1572864,1572864,60,1572924,0,0,1572864,1,60
encoder10_attn_out_proj,Linear,Encoder10,2.5290285,0.03750892171,2.463357001,2.592026,2.582365399,2.59009388,4.4335509,0.1581119374,4.222505,4.830896001,393216,393216,"[1, 128, 768]","[1, 128, 768]",['encoder10_attn_softmax'],10,"{""input->op"": {""enclave_get_ms"": 0.0}, ""op->output"": {""enclave_store_ms"": 0.0}}",0,0,3148800,3148800,60,3148860,2359296,3072,786432,1,60
encoder10_norm1,LayerNorm,Encoder10,0.3040920001,0.01825275532,0.2788700003,0.3442860016,0.3327372009,0.3419762414,0.8418874335,0.0743712022,0.763385,1.003439,393216,393216,"[1, 128, 768]","[1, 128, 768]",['encoder10_attn_out_proj'],10,"{""input->op"": {""enclave_get_ms"": 0.0}, ""op->output"": {""enclave_store_ms"": 0.0}}",0,0,792576,792576,60,792636,3072,3072,786432,1,60
encoder10_ffn_fc1,Linear,Encoder10,22.3407147,0.403266765,21.615519,23.024948,22.88524865,22.99700813,4.527661066,0.08410582773,4.414940999,4.729817001,393216,1572864,"[1, 128, 768]","[1, 128, 3072]",['encoder10_norm1'],10,"{""input->op"": {""enclave_get_ms"": 0.0}, ""op->output"": {""enclave_store_ms"": 0.0}}",0,0,11415552,11415552,60,11415612,9437184,12288,1966080,1,60
encoder10_ffn_gelu,GELU,Encoder10,9.6348606,0.06188728801,9.564758999,9.785894001,9.742058601,9.777126921,0.05785239985,0.01069281216,0.04879600056,0.08082100067,1572864,1572864,"[1, 128, 3072]","[1, 128, 3072]",['encoder10_ffn_fc1'],10,"{""input->op"": {""enclave_get_ms"": 0.0}, ""op->output"": {""enclave_store_ms"": 0.0}}",0,0,3145728,3145728,60,3145788,0,0,3145728,1,60
encoder10_ffn_fc2,Linear,Encoder10,9.6304154,0.2028004413,9.295399001,9.945594,9.93155715,9.94278663,1.099637833,0.009024764613,1.084924999,1.122288,1572864,393216,"[1, 128, 3072]","[1, 128, 768]",['encoder10_ffn_gelu'],10,"{""input->op"": {""enclave_get_ms"": 0.0}, ""op->output"": {""enclave_store_ms"": 0.0}}",0,0,11406336,11406336,60,11406396,9437184,3072,1966080,1,60
encoder10_norm2,LayerNorm,Encoder10,0.3109824003,0.01438177638,0.2927220012,0.3444510003,0.33482145,0.3425250902,1.114403833,0.03705106661,1.085895999,1.264534001,393216,393216,"[1, 128, 768]","[1, 128, 768]",['encoder10_ffn_fc2'],10,"{""input->op"": {""enclave_get_ms"": 0.0}, ""op->output"": {""enclave_store_ms"": 0.0}}",0,0,792576,792576,60,792636,3072,3072,786432,1,60
encoder11_attn_q_proj,Linear,Encoder11,2.5354413,0.02811161312,2.499771001,2.596487,2.580708649,2.59333133,1.110163334,0.0226840537,1.085259,1.172140001,393216,393216,"[1, 128, 768]","[1, 128, 768]",['encoder10_norm2'],10,"{""input->op"": {""enclave_get_ms"": 0.0}, ""op->output"": {""enclave_store_ms"": 0.0}}",0,0,3148800,3148800,60,3148860,2359296,3072,786432,1,60
encoder11_attn_k_proj,Linear,Encoder11,2.5114924,0.02311903305,2.481466001,2.555035,2.5505413,2.55413626,0.2844300334,0.02535853855,0.2634270004,0.3662010004,393216,393216,"[1, 128, 768]","[1, 128, 768]",['encoder11_attn_q_proj'],10,"{""input->op"": {""enclave_get_ms"": 0.0}, ""op->output"": {""enclave_store_ms"": 0.0}}",0,0,3148800,3148800,60,3148860,2359296,3072,786432,1,60
encoder11_attn_v_proj,Linear,Encoder11,2.5474428,0.09298840188,2.490477,2.815278,2.71221945,2.79466629,0.3197962999,0.009847874635,0.3065749988,0.3449609994,393216,393216,"[1, 128, 768]","[1, 128, 768]",['encoder11_attn_k_proj'],10,"{""input->op"": {""enclave_get_ms"": 0.0}, ""op->output"": {""enclave_store_ms"": 0.0}}",0,0,3148800,3148800,60,3148860,2359296,3072,786432,1,60
encoder11_attn_softmax,Softmax,Encoder11,2.2276117,0.009955212505,2.212427,2.244502999,2.240961949,2.243794789,0.2265226668,0.01289072482,0.2150290002,0.2626850001,786432,786432,"[1, 12, 128, 128]","[1, 12, 128, 128]",['encoder11_attn_v_proj'],10,"{""input->op"": {""enclave_get_ms"": 0.0}, ""op->output"": {""enclave_store_ms"": 0.0}}",0,0,1572864,1572864,60,1572924,0,0,1572864,1,60
encoder11_attn_out_proj,Linear,Encoder11,2.5364893,0.01676005407,2.502240999,2.555714,2.554549401,2.55548108,1.102731033,0.01096964363,1.087543,1.137702,393216,393216,"[1, 128, 768]","[1, 128, 768]",['encoder11_attn_softmax'],10,"{""input->op"": {""enclave_get_ms"": 0.0}, ""op->output"": {""enclave_store_ms"": 0.0}}",0,0,3148800,3148800,60,3148860,2359296,3072,786432,1,60
encoder11_norm1,LayerNorm,Encoder11,0.3153378,0.02456434282,0.2923030006,0.3744400001,0.3581814997,0.3711883,0.05338313361,0.007214796333,0.04800900024,0.07774200094,393216,393216,"[1, 128, 768]","[1, 128, 768]",['encoder11_attn_out_proj'],10,"{""input->op"": {""enclave_get_ms"": 0.0}, ""op->output"": {""enclave_store_ms"": 0.0}}",0,0,792576,792576,60,792636,3072,3072,786432,1,60
encoder11_ffn_fc1,Linear,Encoder11,22.5754826,0.431164765,21.828316,23.130065,23.11608845,23.12726969,4.417582967,0.1713345945,4.220102999,4.774494999,393216,1572864,"[1, 128, 768]","[1, 128, 3072]",['encoder11_norm1'],10,"{""input->op"": {""enclave_get_ms"": 0.0}, ""op->output"": {""enclave_store_ms"": 0.0}}",0,0,11415552,11415552,60,11415612,9437184,12288,1966080,1,60
encoder11_ffn_gelu,GELU,Encoder11,9.585809,0.0602531527,9.489868,9.702487001,9.6777928,9.697548161,0.8516759667,0.07054619284,0.7711890012,0.9851579998,1572864,1572864,"[1, 128, 3072]","[1, 128, 3072]",['encoder11_ffn_fc1'],10,"{""input->op"": {""enclave_get_ms"": 0.0}, ""op->output"": {""enclave_store_ms"": 0.0}}",0,0,3145728,3145728,60,3145788,0,0,3145728,1,60
encoder11_ffn_fc2,Linear,Encoder11,9.9951578,0.3048089346,9.254455999,10.2864,10.27814565,10.28474913,4.523043067,0.07596873255,4.410781999,4.685289001,1572864,393216,"[1, 128, 3072]","[1, 128, 768]",['encoder11_ffn_gelu'],10,"{""input->op"": {""enclave_get_ms"": 0.0}, ""op->output"": {""enclave_store_ms"": 0.0}}",0,0,11406336,11406336,60,11406396,9437184,3072,1966080,1,60
encoder11_norm2,LayerNorm,Encoder11,0.2862064999,0.007950969791,0.2717469997,0.2958420009,0.2954253008,0.2957586609,0.05690556639,0.01521303985,0.04757899842,0.1109010009,393216,393216,"[1, 128, 768]","[1, 128, 768]",['encoder11_ffn_fc2'],10,"{""input->op"": {""enclave_get_ms"": 0.0}, ""op->output"": {""enclave_store_ms"": 0.0}}",0,0,792576,792576,60,792636,3072,3072,786432,1,60
pooler,Linear,ClassHead,0.6127461998,0.0166536636,0.5778539999,0.6365459994,0.6342599991,0.6360887994,1.095708533,0.009656142063,1.084955999,1.121717001,3072,3072,"[1, 768]","[1, 768]",['encoder11_ffn_fc2'],10,"{""input->op"": {""enclave_get_ms"": 0.0}, ""op->output"": {""enclave_store_ms"": 0.0}}",0,0,2368512,2368512,60,2368572,2359296,3072,6144,1,60
classifier,Linear,ClassHead,0.04551420006,0.005890030217,0.04196999907,0.06287799988,0.0549922006,0.06130084003,1.1065587,0.0220211555,1.082078001,1.179605,3072,8,"[1, 768]","[1, 2]",['pooler'],10,"{""input->op"": {""enclave_get_ms"": 0.0}, ""op->output"": {""enclave_store_ms"": 0.0}}",0,0,9232,9232,60,9292,6144,8,3080,1,60
,,,,,,,,,1.0975326,0.01251989025,1.085295,1.141231,,,,,,,,,,,,,,,,,,
,,,,,,,,,0.2780675335,0.01997031083,0.2606729995,0.3417610005,,,,,,,,,,,,,,,,,,
,,,,,,,,,0.3075788332,0.01087342682,0.2923619995,0.3369440001,,,,,,,,,,,,,,,,,,
,,,,,,,,,0.2371182999,0.01127467715,0.2202409996,0.2694939994,,,,,,,,,,,,,,,,,,
,,,,,,,,,1.101109367,0.008170860689,1.089105999,1.121976,,,,,,,,,,,,,,,,,,
,,,,,,,,,0.05385716662,0.006388809898,0.04922500011,0.07577699944,,,,,,,,,,,,,,,,,,
,,,,,,,,,4.292556967,0.06500098904,4.217704,4.481237,,,,,,,,,,,,,,,,,,
,,,,,,,,,0.8402011001,0.06509802568,0.7707580007,0.9320099998,,,,,,,,,,,,,,,,,,
,,,,,,,,,4.4771577,0.07076534847,4.408629,4.729605,,,,,,,,,,,,,,,,,,
,,,,,,,,,0.05382146683,0.004946194372,0.04975499905,0.06547299927,,,,,,,,,,,,,,,,,,
,,,,,,,,,1.1044791,0.01043618208,1.091126,1.141037999,,,,,,,,,,,,,,,,,,
,,,,,,,,,1.107822333,0.01673943069,1.09206,1.177628001,,,,,,,,,,,,,,,,,,
,,,,,,,,,1.1166654,0.02647742378,1.090709999,1.203513999,,,,,,,,,,,,,,,,,,
,,,,,,,,,0.2828958999,0.0201688382,0.2616619986,0.3504629985,,,,,,,,,,,,,,,,,,
,,,,,,,,,0.3192927665,0.01099364676,0.3054190001,0.3644640001,,,,,,,,,,,,,,,,,,
,,,,,,,,,0.2330441666,0.02128987748,0.2167389994,0.3139639994,,,,,,,,,,,,,,,,,,
,,,,,,,,,1.096536534,0.008435265915,1.086725,1.132558,,,,,,,,,,,,,,,,,,
,,,,,,,,,0.0552660668,0.006500429271,0.05036400034,0.07645199912,,,,,,,,,,,,,,,,,,
,,,,,,,,,4.3167774,0.08968847045,4.227108,4.53552,,,,,,,,,,,,,,,,,,
,,,,,,,,,0.8371393999,0.07305705429,0.7636650007,1.021629001,,,,,,,,,,,,,,,,,,
,,,,,,,,,4.5151561,0.07242769106,4.417262999,4.806102999,,,,,,,,,,,,,,,,,,
,,,,,,,,,0.05398089985,0.006111400868,0.05050999971,0.07715900028,,,,,,,,,,,,,,,,,,
,,,,,,,,,0.1168198001,0.01381927734,0.1058380003,0.1566320007,,,,,,,,,,,,,,,,,,
,,,,,,,,,0.0129068331,0.002950028502,0.01115300074,0.02292300087,,,,,,,,,,,,,,,,,,
