name,type,group,enclave_time_mean,enclave_time_std,enclave_time_min,enclave_time_max,enclave_time_p95,enclave_time_p99,cpu_time_mean,cpu_time_std,cpu_time_min,cpu_time_max,input_bytes,output_bytes,input_shape,output_shape,dependencies,num_iterations,xfer_edges_json,xfer_total_mean_ms,compute_mean_ms,cpu_memory_bytes,tee_memory_bytes,tee_encryption_overhead,tee_total_memory_bytes,weight_bytes,bias_bytes,activation_bytes,num_chunks,chunk_metadata_bytes
block5_ffn_fc1,Linear,Block5,30.3969329,0.4286607843,29.828065,31.035041,31.0324769,31.03452818,6.7324185,0.2597226638,6.268945001,7.020833,605184,2420736,"[1, 197, 768]","[1, 197, 3072]",['block5_norm2'],10,"{""input->op"": {""enclave_get_ms"": 0.0}, ""op->output"": {""enclave_store_ms"": 0.0}}",0,0,12475392,12475392,60,12475452,9437184,12288,3025920,1,60
block5_ffn_gelu,GELU,Block5,14.8794125,0.1503443764,14.661344,15.127202,15.0853817,15.11883794,1.3877675,0.01414887214,1.361979,1.413223999,2420736,2420736,"[1, 197, 3072]","[1, 197, 3072]",['block5_ffn_fc1'],10,"{""input->op"": {""enclave_get_ms"": 0.0}, ""op->output"": {""enclave_store_ms"": 0.0}}",0,0,4841472,4841472,60,4841532,0,0,4841472,1,60
block5_ffn_fc2,Linear,Block5,13.8978366,0.3814800327,13.335225,14.598796,14.5259104,14.58421888,6.694335,0.2978666136,6.459679999,7.480864,2420736,605184,"[1, 197, 3072]","[1, 197, 768]",['block5_ffn_gelu'],10,"{""input->op"": {""enclave_get_ms"": 0.0}, ""op->output"": {""enclave_store_ms"": 0.0}}",0,0,12466176,12466176,60,12466236,9437184,3072,3025920,1,60
block6_norm1,LayerNorm,Block6,0.3959898999,0.04795478566,0.3639769984,0.5359049992,0.4746802494,0.5236600492,0.1309175999,0.008032789852,0.1181179996,0.1410819996,605184,605184,"[1, 197, 768]","[1, 197, 768]",['block5_ffn_fc2'],10,"{""input->op"": {""enclave_get_ms"": 0.0}, ""op->output"": {""enclave_store_ms"": 0.0}}",0,0,1216512,1216512,60,1216572,3072,3072,1210368,1,60
block6_attn_qkv_proj,Linear,Block6,23.7418806,0.3691133545,23.078468,24.177045,24.15140715,24.17191743,4.7707812,0.1114771739,4.692155,5.051003,605184,1815552,"[1, 197, 768]","[1, 197, 2304]",['block6_norm1'],10,"{""input->op"": {""enclave_get_ms"": 0.0}, ""op->output"": {""enclave_store_ms"": 0.0}}",0,0,9507840,9507840,60,9507900,7077888,9216,2420736,1,60
block6_attn_qk_matmul,MatMul,Block6,22.5396362,0.3662702785,22.206885,23.51969,23.15993255,23.44773851,0.740854,0.02182809958,0.710499,0.7921810002,1210368,1862832,"[1, 12, 197, 64]","[1, 12, 197, 197]",['block6_attn_qkv_proj'],10,"{""input1->matmul"": {""enclave_get_ms"": 0.0}, ""input2->matmul"": {""enclave_get_ms"": 0.0}, ""matmul->output"": {""enclave_store_ms"": 0.0}}",0,0,3073200,3073200,60,3073260,0,0,3073200,1,60
block6_attn_softmax,Softmax,Block6,5.2690875,0.08980017046,5.175653001,5.420366,5.4067202,5.41763684,0.7463735003,0.01637804134,0.720647,0.7778180006,1862832,1862832,"[1, 12, 197, 197]","[1, 12, 197, 197]",['block6_attn_qk_matmul'],10,"{""input->op"": {""enclave_get_ms"": 0.0}, ""op->output"": {""enclave_store_ms"": 0.0}}",0,0,3725664,3725664,60,3725724,0,0,3725664,1,60
block6_attn_v_matmul,MatMul,Block6,16.1954245,0.2896328642,15.87238,16.835033,16.67394155,16.80281471,0.5060184,0.01213812078,0.4908069996,0.5312129997,2468016,605184,"[1, 12, 197, 197]","[1, 12, 197, 64]","['block6_attn_softmax', 'block6_attn_qkv_proj']",10,"{""input1->matmul"": {""enclave_get_ms"": 0.0}, ""input2->matmul"": {""enclave_get_ms"": 0.0}, ""matmul->output"": {""enclave_store_ms"": 0.0}}",0,0,3073200,3073200,60,3073260,0,0,3073200,1,60
block6_attn_out_proj,Linear,Block6,3.756178,0.5176944208,3.493847002,5.284251001,4.624597801,5.152320361,1.6475459,0.04120535872,1.601066,1.724518,605184,605184,"[1, 197, 768]","[1, 197, 768]",['block6_attn_v_matmul'],10,"{""input->op"": {""enclave_get_ms"": 0.0}, ""op->output"": {""enclave_store_ms"": 0.0}}",0,0,3572736,3572736,60,3572796,2359296,3072,1210368,1,60
block6_norm2,LayerNorm,Block6,0.4217426997,0.01396684681,0.3982189992,0.4506679998,0.4428992001,0.4491142398,0.08406529996,0.01089332019,0.07870099944,0.1151930001,605184,605184,"[1, 197, 768]","[1, 197, 768]",['block6_attn_out_proj'],10,"{""input->op"": {""enclave_get_ms"": 0.0}, ""op->output"": {""enclave_store_ms"": 0.0}}",0,0,1216512,1216512,60,1216572,3072,3072,1210368,1,60
block6_ffn_fc1,Linear,Block6,31.1644032,0.734324904,30.25482,32.233059,32.23293165,32.23303353,6.7662534,0.2179729542,6.359055,7.024421,605184,2420736,"[1, 197, 768]","[1, 197, 3072]",['block6_norm2'],10,"{""input->op"": {""enclave_get_ms"": 0.0}, ""op->output"": {""enclave_store_ms"": 0.0}}",0,0,12475392,12475392,60,12475452,9437184,12288,3025920,1,60
block6_ffn_gelu,GELU,Block6,14.9908897,0.1670110481,14.68957,15.286257,15.20853705,15.27071301,1.3507128,0.02409270679,1.3057,1.38719,2420736,2420736,"[1, 197, 3072]","[1, 197, 3072]",['block6_ffn_fc1'],10,"{""input->op"": {""enclave_get_ms"": 0.0}, ""op->output"": {""enclave_store_ms"": 0.0}}",0,0,4841472,4841472,60,4841532,0,0,4841472,1,60
block6_ffn_fc2,Linear,Block6,14.5997403,0.3755657155,14.047534,15.244696,15.14249335,15.22425547,6.7428728,0.194716889,6.470513,7.039558001,2420736,605184,"[1, 197, 3072]","[1, 197, 768]",['block6_ffn_gelu'],10,"{""input->op"": {""enclave_get_ms"": 0.0}, ""op->output"": {""enclave_store_ms"": 0.0}}",0,0,12466176,12466176,60,12466236,9437184,3072,3025920,1,60
block7_norm1,LayerNorm,Block7,0.3882364999,0.01964684891,0.365246,0.4302819998,0.4210263995,0.4284308797,0.08319899998,0.006625219545,0.07843999992,0.09777600008,605184,605184,"[1, 197, 768]","[1, 197, 768]",['block6_ffn_fc2'],10,"{""input->op"": {""enclave_get_ms"": 0.0}, ""op->output"": {""enclave_store_ms"": 0.0}}",0,0,1216512,1216512,60,1216572,3072,3072,1210368,1,60
block7_attn_qkv_proj,Linear,Block7,24.0365718,0.5200047714,23.28797,24.784644,24.64069665,24.75585453,5.1433449,0.2306121229,4.695664,5.518022,605184,1815552,"[1, 197, 768]","[1, 197, 2304]",['block7_norm1'],10,"{""input->op"": {""enclave_get_ms"": 0.0}, ""op->output"": {""enclave_store_ms"": 0.0}}",0,0,9507840,9507840,60,9507900,7077888,9216,2420736,1,60
block7_attn_qk_matmul,MatMul,Block7,22.4452621,0.155784602,22.282214,22.795798,22.7318422,22.78300684,0.717478,0.01394143766,0.6948890004,0.7474590002,1210368,1862832,"[1, 12, 197, 64]","[1, 12, 197, 197]",['block7_attn_qkv_proj'],10,"{""input1->matmul"": {""enclave_get_ms"": 0.0}, ""input2->matmul"": {""enclave_get_ms"": 0.0}, ""matmul->output"": {""enclave_store_ms"": 0.0}}",0,0,3073200,3073200,60,3073260,0,0,3073200,1,60
block7_attn_softmax,Softmax,Block7,5.2818936,0.07701275503,5.198073,5.448905,5.41996055,5.44311611,0.7225453999,0.0106588437,0.7063769999,0.7436649994,1862832,1862832,"[1, 12, 197, 197]","[1, 12, 197, 197]",['block7_attn_qk_matmul'],10,"{""input->op"": {""enclave_get_ms"": 0.0}, ""op->output"": {""enclave_store_ms"": 0.0}}",0,0,3725664,3725664,60,3725724,0,0,3725664,1,60
block7_attn_v_matmul,MatMul,Block7,16.4141032,0.7245891447,15.89933,18.514286,17.60280875,18.33199055,0.4997261999,0.00916966725,0.4874060005,0.5097699996,2468016,605184,"[1, 12, 197, 197]","[1, 12, 197, 64]","['block7_attn_softmax', 'block7_attn_qkv_proj']",10,"{""input1->matmul"": {""enclave_get_ms"": 0.0}, ""input2->matmul"": {""enclave_get_ms"": 0.0}, ""matmul->output"": {""enclave_store_ms"": 0.0}}",0,0,3073200,3073200,60,3073260,0,0,3073200,1,60
block7_attn_out_proj,Linear,Block7,3.6852143,0.1565395244,3.528601001,4.104715999,3.9542036,4.074613519,1.7306559,0.0933892416,1.608913,1.863745,605184,605184,"[1, 197, 768]","[1, 197, 768]",['block7_attn_v_matmul'],10,"{""input->op"": {""enclave_get_ms"": 0.0}, ""op->output"": {""enclave_store_ms"": 0.0}}",0,0,3572736,3572736,60,3572796,2359296,3072,1210368,1,60
block7_norm2,LayerNorm,Block7,0.4108721005,0.01315807074,0.3874610011,0.4262599996,0.4255917499,0.4261263496,0.07895750023,0.0008185530364,0.07823099986,0.0811710006,605184,605184,"[1, 197, 768]","[1, 197, 768]",['block7_attn_out_proj'],10,"{""input->op"": {""enclave_get_ms"": 0.0}, ""op->output"": {""enclave_store_ms"": 0.0}}",0,0,1216512,1216512,60,1216572,3072,3072,1210368,1,60
block7_ffn_fc1,Linear,Block7,30.9036104,0.6247489904,30.205902,32.35379,31.9753526,32.27810252,6.7863306,0.4419192578,6.243498,7.342391,605184,2420736,"[1, 197, 768]","[1, 197, 3072]",['block7_norm2'],10,"{""input->op"": {""enclave_get_ms"": 0.0}, ""op->output"": {""enclave_store_ms"": 0.0}}",0,0,12475392,12475392,60,12475452,9437184,12288,3025920,1,60
block7_ffn_gelu,GELU,Block7,14.8851185,0.1738162956,14.659318,15.268713,15.17848395,15.25066719,1.3675537,0.01289467683,1.342968,1.390535,2420736,2420736,"[1, 197, 3072]","[1, 197, 3072]",['block7_ffn_fc1'],10,"{""input->op"": {""enclave_get_ms"": 0.0}, ""op->output"": {""enclave_store_ms"": 0.0}}",0,0,4841472,4841472,60,4841532,0,0,4841472,1,60
block7_ffn_fc2,Linear,Block7,14.2961175,0.4918124163,13.583671,15.057654,15.02571885,15.05126697,6.8112255,0.1478324984,6.558202,7.109554,2420736,605184,"[1, 197, 3072]","[1, 197, 768]",['block7_ffn_gelu'],10,"{""input->op"": {""enclave_get_ms"": 0.0}, ""op->output"": {""enclave_store_ms"": 0.0}}",0,0,12466176,12466176,60,12466236,9437184,3072,3025920,1,60
block8_norm1,LayerNorm,Block8,0.4035439,0.01186323904,0.3866730003,0.4273119994,0.4226643994,0.4263824794,0.08154650004,0.006181100178,0.07809399995,0.09958099963,605184,605184,"[1, 197, 768]","[1, 197, 768]",['block7_ffn_fc2'],10,"{""input->op"": {""enclave_get_ms"": 0.0}, ""op->output"": {""enclave_store_ms"": 0.0}}",0,0,1216512,1216512,60,1216572,3072,3072,1210368,1,60
block8_attn_qkv_proj,Linear,Block8,23.7013825,0.3560803444,23.21136,24.341213,24.1746851,24.30790742,4.9314555,0.1028317456,4.702155,5.06882,605184,1815552,"[1, 197, 768]","[1, 197, 2304]",['block8_norm1'],10,"{""input->op"": {""enclave_get_ms"": 0.0}, ""op->output"": {""enclave_store_ms"": 0.0}}",0,0,9507840,9507840,60,9507900,7077888,9216,2420736,1,60
block8_attn_qk_matmul,MatMul,Block8,22.5949805,0.2128151793,22.273415,22.909155,22.8717177,22.90166754,0.7300388,0.0252224803,0.6994779997,0.7814819992,1210368,1862832,"[1, 12, 197, 64]","[1, 12, 197, 197]",['block8_attn_qkv_proj'],10,"{""input1->matmul"": {""enclave_get_ms"": 0.0}, ""input2->matmul"": {""enclave_get_ms"": 0.0}, ""matmul->output"": {""enclave_store_ms"": 0.0}}",0,0,3073200,3073200,60,3073260,0,0,3073200,1,60
block8_attn_softmax,Softmax,Block8,5.2823617,0.08641362271,5.167583999,5.395370999,5.3926863,5.394834059,0.7507506999,0.006396163476,0.737626,0.7580889996,1862832,1862832,"[1, 12, 197, 197]","[1, 12, 197, 197]",['block8_attn_qk_matmul'],10,"{""input->op"": {""enclave_get_ms"": 0.0}, ""op->output"": {""enclave_store_ms"": 0.0}}",0,0,3725664,3725664,60,3725724,0,0,3725664,1,60
block8_attn_v_matmul,MatMul,Block8,16.4435991,0.3808018428,16.082581,17.27481,17.1449733,17.24884266,0.5018614,0.009691415373,0.4871359997,0.5185549999,2468016,605184,"[1, 12, 197, 197]","[1, 12, 197, 64]","['block8_attn_softmax', 'block8_attn_qkv_proj']",10,"{""input1->matmul"": {""enclave_get_ms"": 0.0}, ""input2->matmul"": {""enclave_get_ms"": 0.0}, ""matmul->output"": {""enclave_store_ms"": 0.0}}",0,0,3073200,3073200,60,3073260,0,0,3073200,1,60
block8_attn_out_proj,Linear,Block8,3.6709251,0.08084654858,3.552333999,3.822523,3.8050702,3.81903244,1.662853,0.05314848078,1.613481,1.795766,605184,605184,"[1, 197, 768]","[1, 197, 768]",['block8_attn_v_matmul'],10,"{""input->op"": {""enclave_get_ms"": 0.0}, ""op->output"": {""enclave_store_ms"": 0.0}}",0,0,3572736,3572736,60,3572796,2359296,3072,1210368,1,60
block8_norm2,LayerNorm,Block8,0.3844561999,0.01384781643,0.3680560003,0.4096209996,0.4039289498,0.4084825896,0.08019990028,0.001260596921,0.07896000079,0.08283700026,605184,605184,"[1, 197, 768]","[1, 197, 768]",['block8_attn_out_proj'],10,"{""input->op"": {""enclave_get_ms"": 0.0}, ""op->output"": {""enclave_store_ms"": 0.0}}",0,0,1216512,1216512,60,1216572,3072,3072,1210368,1,60
block8_ffn_fc1,Linear,Block8,30.9944253,0.746182193,29.964499,32.07266,31.95853685,32.04983537,6.3720014,0.2228330493,6.237902,6.983554999,605184,2420736,"[1, 197, 768]","[1, 197, 3072]",['block8_norm2'],10,"{""input->op"": {""enclave_get_ms"": 0.0}, ""op->output"": {""enclave_store_ms"": 0.0}}",0,0,12475392,12475392,60,12475452,9437184,12288,3025920,1,60
block8_ffn_gelu,GELU,Block8,14.9815974,0.3641888474,14.673627,15.828349,15.67589575,15.79785835,1.3711419,0.03620353706,1.307468,1.441034,2420736,2420736,"[1, 197, 3072]","[1, 197, 3072]",['block8_ffn_fc1'],10,"{""input->op"": {""enclave_get_ms"": 0.0}, ""op->output"": {""enclave_store_ms"": 0.0}}",0,0,4841472,4841472,60,4841532,0,0,4841472,1,60
block8_ffn_fc2,Linear,Block8,14.4468954,0.4579729388,13.898819,15.242472,15.13891575,15.22176075,6.6717264,0.2162134033,6.435026,6.99636,2420736,605184,"[1, 197, 3072]","[1, 197, 768]",['block8_ffn_gelu'],10,"{""input->op"": {""enclave_get_ms"": 0.0}, ""op->output"": {""enclave_store_ms"": 0.0}}",0,0,12466176,12466176,60,12466236,9437184,3072,3025920,1,60
block9_norm1,LayerNorm,Block9,0.4197914001,0.02847711827,0.3886590002,0.4784820012,0.4698739504,0.476760391,0.08531279991,0.01141967207,0.0792159999,0.1185459996,605184,605184,"[1, 197, 768]","[1, 197, 768]",['block8_ffn_fc2'],10,"{""input->op"": {""enclave_get_ms"": 0.0}, ""op->output"": {""enclave_store_ms"": 0.0}}",0,0,1216512,1216512,60,1216572,3072,3072,1210368,1,60
block9_attn_qkv_proj,Linear,Block9,23.66964,0.3799839905,23.055495,24.234417,24.2299386,24.23352132,4.7933208,0.1585352774,4.670879,5.123587001,605184,1815552,"[1, 197, 768]","[1, 197, 2304]",['block9_norm1'],10,"{""input->op"": {""enclave_get_ms"": 0.0}, ""op->output"": {""enclave_store_ms"": 0.0}}",0,0,9507840,9507840,60,9507900,7077888,9216,2420736,1,60
block9_attn_qk_matmul,MatMul,Block9,22.599075,0.2593368131,22.365146,23.296572,23.0324364,23.24374488,0.7268084998,0.01399059808,0.7034549999,0.7514789995,1210368,1862832,"[1, 12, 197, 64]","[1, 12, 197, 197]",['block9_attn_qkv_proj'],10,"{""input1->matmul"": {""enclave_get_ms"": 0.0}, ""input2->matmul"": {""enclave_get_ms"": 0.0}, ""matmul->output"": {""enclave_store_ms"": 0.0}}",0,0,3073200,3073200,60,3073260,0,0,3073200,1,60
block9_attn_softmax,Softmax,Block9,5.3770076,0.1142105292,5.242251,5.569765,5.55428635,5.56666927,0.7546675,0.01391588469,0.7362509996,0.7894870005,1862832,1862832,"[1, 12, 197, 197]","[1, 12, 197, 197]",['block9_attn_qk_matmul'],10,"{""input->op"": {""enclave_get_ms"": 0.0}, ""op->output"": {""enclave_store_ms"": 0.0}}",0,0,3725664,3725664,60,3725724,0,0,3725664,1,60
block9_attn_v_matmul,MatMul,Block9,16.2035277,0.1106922426,16.009404,16.393986,16.36816545,16.38882189,0.4980984002,0.009786156068,0.4859219998,0.5132630004,2468016,605184,"[1, 12, 197, 197]","[1, 12, 197, 64]","['block9_attn_softmax', 'block9_attn_qkv_proj']",10,"{""input1->matmul"": {""enclave_get_ms"": 0.0}, ""input2->matmul"": {""enclave_get_ms"": 0.0}, ""matmul->output"": {""enclave_store_ms"": 0.0}}",0,0,3073200,3073200,60,3073260,0,0,3073200,1,60
block9_attn_out_proj,Linear,Block9,3.7729495,0.1787523839,3.584921,4.177147001,4.107924401,4.163302481,1.623606,0.01142707352,1.600094,1.642718001,605184,605184,"[1, 197, 768]","[1, 197, 768]",['block9_attn_v_matmul'],10,"{""input->op"": {""enclave_get_ms"": 0.0}, ""op->output"": {""enclave_store_ms"": 0.0}}",0,0,3572736,3572736,60,3572796,2359296,3072,1210368,1,60
block9_norm2,LayerNorm,Block9,0.4155956003,0.0230709298,0.3862510002,0.4544930016,0.4510451008,0.4538034214,0.08420560016,0.006231223156,0.07747000018,0.0958770006,605184,605184,"[1, 197, 768]","[1, 197, 768]",['block9_attn_out_proj'],10,"{""input->op"": {""enclave_get_ms"": 0.0}, ""op->output"": {""enclave_store_ms"": 0.0}}",0,0,1216512,1216512,60,1216572,3072,3072,1210368,1,60
block9_ffn_fc1,Linear,Block9,31.1008953,0.650950023,30.134378,32.089376,31.9889009,32.06928098,6.7030268,0.3281169648,6.256613,7.070247,605184,2420736,"[1, 197, 768]","[1, 197, 3072]",['block9_norm2'],10,"{""input->op"": {""enclave_get_ms"": 0.0}, ""op->output"": {""enclave_store_ms"": 0.0}}",0,0,12475392,12475392,60,12475452,9437184,12288,3025920,1,60
block9_ffn_gelu,GELU,Block9,15.0544876,0.1558159239,14.767077,15.241841,15.2291105,15.2392949,1.3847462,0.01655012155,1.362298,1.424895,2420736,2420736,"[1, 197, 3072]","[1, 197, 3072]",['block9_ffn_fc1'],10,"{""input->op"": {""enclave_get_ms"": 0.0}, ""op->output"": {""enclave_store_ms"": 0.0}}",0,0,4841472,4841472,60,4841532,0,0,4841472,1,60
block9_ffn_fc2,Linear,Block9,14.5554039,0.5319475485,13.791281,15.263393,15.223307,15.2553758,6.654657,0.1120390802,6.473031,6.811220001,2420736,605184,"[1, 197, 3072]","[1, 197, 768]",['block9_ffn_gelu'],10,"{""input->op"": {""enclave_get_ms"": 0.0}, ""op->output"": {""enclave_store_ms"": 0.0}}",0,0,12466176,12466176,60,12466236,9437184,3072,3025920,1,60
block10_norm1,LayerNorm,Block10,0.4057495,0.01544119113,0.3841960006,0.4398220008,0.4294022507,0.4377380508,0.08920960008,0.007337441179,0.08039499971,0.1036820004,605184,605184,"[1, 197, 768]","[1, 197, 768]",['block9_ffn_fc2'],10,"{""input->op"": {""enclave_get_ms"": 0.0}, ""op->output"": {""enclave_store_ms"": 0.0}}",0,0,1216512,1216512,60,1216572,3072,3072,1210368,1,60
block10_attn_qkv_proj,Linear,Block10,23.7748276,0.4614273378,23.269258,24.806062,24.48569665,24.74198893,4.7620938,0.07217378514,4.677884001,4.879167,605184,1815552,"[1, 197, 768]","[1, 197, 2304]",['block10_norm1'],10,"{""input->op"": {""enclave_get_ms"": 0.0}, ""op->output"": {""enclave_store_ms"": 0.0}}",0,0,9507840,9507840,60,9507900,7077888,9216,2420736,1,60
block10_attn_qk_matmul,MatMul,Block10,22.4561913,0.243185075,22.162275,23.098056,22.85029005,23.04850281,0.7242004999,0.01317532425,0.7023859998,0.7394479999,1210368,1862832,"[1, 12, 197, 64]","[1, 12, 197, 197]",['block10_attn_qkv_proj'],10,"{""input1->matmul"": {""enclave_get_ms"": 0.0}, ""input2->matmul"": {""enclave_get_ms"": 0.0}, ""matmul->output"": {""enclave_store_ms"": 0.0}}",0,0,3073200,3073200,60,3073260,0,0,3073200,1,60
block10_attn_softmax,Softmax,Block10,5.2501839,0.06497898238,5.147739001,5.417293001,5.351943101,5.404223021,0.7514806998,0.0124835352,0.7385059998,0.7849449994,1862832,1862832,"[1, 12, 197, 197]","[1, 12, 197, 197]",['block10_attn_qk_matmul'],10,"{""input->op"": {""enclave_get_ms"": 0.0}, ""op->output"": {""enclave_store_ms"": 0.0}}",0,0,3725664,3725664,60,3725724,0,0,3725664,1,60
block10_attn_v_matmul,MatMul,Block10,16.147324,0.1894995714,15.894686,16.561658,16.492853,16.547897,0.5085838001,0.01407699325,0.4906270005,0.532385,2468016,605184,"[1, 12, 197, 197]","[1, 12, 197, 64]","['block10_attn_softmax', 'block10_attn_qkv_proj']",10,"{""input1->matmul"": {""enclave_get_ms"": 0.0}, ""input2->matmul"": {""enclave_get_ms"": 0.0}, ""matmul->output"": {""enclave_store_ms"": 0.0}}",0,0,3073200,3073200,60,3073260,0,0,3073200,1,60
block10_attn_out_proj,Linear,Block10,3.649526,0.1050883474,3.490452,3.895317999,3.81090205,3.878434809,1.6194364,0.01068913239,1.596841999,1.633062,605184,605184,"[1, 197, 768]","[1, 197, 768]",['block10_attn_v_matmul'],10,"{""input->op"": {""enclave_get_ms"": 0.0}, ""op->output"": {""enclave_store_ms"": 0.0}}",0,0,3572736,3572736,60,3572796,2359296,3072,1210368,1,60
block10_norm2,LayerNorm,Block10,0.4122117998,0.01872522208,0.3881660014,0.4472119999,0.4393491494,0.4456394298,0.08160179996,0.005055059623,0.07780200031,0.09553299969,605184,605184,"[1, 197, 768]","[1, 197, 768]",['block10_attn_out_proj'],10,"{""input->op"": {""enclave_get_ms"": 0.0}, ""op->output"": {""enclave_store_ms"": 0.0}}",0,0,1216512,1216512,60,1216572,3072,3072,1210368,1,60
block10_ffn_fc1,Linear,Block10,31.1013802,0.8106497535,30.009777,32.737397,32.447354,32.6793884,6.9641054,0.3591431459,6.264853,7.373529001,605184,2420736,"[1, 197, 768]","[1, 197, 3072]",['block10_norm2'],10,"{""input->op"": {""enclave_get_ms"": 0.0}, ""op->output"": {""enclave_store_ms"": 0.0}}",0,0,12475392,12475392,60,12475452,9437184,12288,3025920,1,60
block10_ffn_gelu,GELU,Block10,14.9026549,0.1998467812,14.596992,15.206037,15.20402595,15.20563479,1.3666869,0.02475697493,1.321713,1.394681,2420736,2420736,"[1, 197, 3072]","[1, 197, 3072]",['block10_ffn_fc1'],10,"{""input->op"": {""enclave_get_ms"": 0.0}, ""op->output"": {""enclave_store_ms"": 0.0}}",0,0,4841472,4841472,60,4841532,0,0,4841472,1,60
block10_ffn_fc2,Linear,Block10,14.5958495,0.53658337,13.780372,15.508672,15.41071285,15.48908017,6.7675329,0.1761749573,6.468425,7.002388999,2420736,605184,"[1, 197, 3072]","[1, 197, 768]",['block10_ffn_gelu'],10,"{""input->op"": {""enclave_get_ms"": 0.0}, ""op->output"": {""enclave_store_ms"": 0.0}}",0,0,12466176,12466176,60,12466236,9437184,3072,3025920,1,60
block11_norm1,LayerNorm,Block11,0.4097056,0.01903891784,0.3893329995,0.4491930013,0.4414543502,0.4476452711,0.0870509999,0.008828791193,0.0781409999,0.1058560001,605184,605184,"[1, 197, 768]","[1, 197, 768]",['block10_ffn_fc2'],10,"{""input->op"": {""enclave_get_ms"": 0.0}, ""op->output"": {""enclave_store_ms"": 0.0}}",0,0,1216512,1216512,60,1216572,3072,3072,1210368,1,60
block11_attn_qkv_proj,Linear,Block11,23.5493084,0.4800039369,22.955392,24.534703,24.34161025,24.49608445,5.1845055,0.1785894541,4.962693,5.578958,605184,1815552,"[1, 197, 768]","[1, 197, 2304]",['block11_norm1'],10,"{""input->op"": {""enclave_get_ms"": 0.0}, ""op->output"": {""enclave_store_ms"": 0.0}}",0,0,9507840,9507840,60,9507900,7077888,9216,2420736,1,60
block11_attn_qk_matmul,MatMul,Block11,22.4758442,0.2110974958,22.113788,22.828534,22.7533759,22.81350238,0.7232573002,0.01064732169,0.7026010007,0.738365,1210368,1862832,"[1, 12, 197, 64]","[1, 12, 197, 197]",['block11_attn_qkv_proj'],10,"{""input1->matmul"": {""enclave_get_ms"": 0.0}, ""input2->matmul"": {""enclave_get_ms"": 0.0}, ""matmul->output"": {""enclave_store_ms"": 0.0}}",0,0,3073200,3073200,60,3073260,0,0,3073200,1,60
block11_attn_softmax,Softmax,Block11,5.29784,0.09731406018,5.182714,5.462445,5.45358855,5.46067371,0.7522183999,0.007453390944,0.734794,0.7637319995,1862832,1862832,"[1, 12, 197, 197]","[1, 12, 197, 197]",['block11_attn_qk_matmul'],10,"{""input->op"": {""enclave_get_ms"": 0.0}, ""op->output"": {""enclave_store_ms"": 0.0}}",0,0,3725664,3725664,60,3725724,0,0,3725664,1,60
block11_attn_v_matmul,MatMul,Block11,16.2551098,0.2066083195,15.977147,16.621574,16.59535115,16.61632943,0.5026994001,0.01052093564,0.4869759996,0.5179319996,2468016,605184,"[1, 12, 197, 197]","[1, 12, 197, 64]","['block11_attn_softmax', 'block11_attn_qkv_proj']",10,"{""input1->matmul"": {""enclave_get_ms"": 0.0}, ""input2->matmul"": {""enclave_get_ms"": 0.0}, ""matmul->output"": {""enclave_store_ms"": 0.0}}",0,0,3073200,3073200,60,3073260,0,0,3073200,1,60
block11_attn_out_proj,Linear,Block11,3.739291,0.1015749681,3.603774001,3.935283999,3.906851649,3.929597529,1.658423,0.03858063315,1.616971001,1.724327,605184,605184,"[1, 197, 768]","[1, 197, 768]",['block11_attn_v_matmul'],10,"{""input->op"": {""enclave_get_ms"": 0.0}, ""op->output"": {""enclave_store_ms"": 0.0}}",0,0,3572736,3572736,60,3572796,2359296,3072,1210368,1,60
block11_norm2,LayerNorm,Block11,0.4108862002,0.01783287071,0.3868590011,0.4469750002,0.4376496499,0.4451099301,0.08577650005,0.01027681415,0.07850400016,0.110813,605184,605184,"[1, 197, 768]","[1, 197, 768]",['block11_attn_out_proj'],10,"{""input->op"": {""enclave_get_ms"": 0.0}, ""op->output"": {""enclave_store_ms"": 0.0}}",0,0,1216512,1216512,60,1216572,3072,3072,1210368,1,60
block11_ffn_fc1,Linear,Block11,31.4021861,0.6136088519,30.292508,32.151716,32.14087595,32.14954799,6.7110785,0.5286818081,6.216642,7.42654,605184,2420736,"[1, 197, 768]","[1, 197, 3072]",['block11_norm2'],10,"{""input->op"": {""enclave_get_ms"": 0.0}, ""op->output"": {""enclave_store_ms"": 0.0}}",0,0,12475392,12475392,60,12475452,9437184,12288,3025920,1,60
block11_ffn_gelu,GELU,Block11,15.0269272,0.2019355302,14.667111,15.285135,15.2750487,15.28311774,1.3530576,0.01278680508,1.33061,1.374142999,2420736,2420736,"[1, 197, 3072]","[1, 197, 3072]",['block11_ffn_fc1'],10,"{""input->op"": {""enclave_get_ms"": 0.0}, ""op->output"": {""enclave_store_ms"": 0.0}}",0,0,4841472,4841472,60,4841532,0,0,4841472,1,60
block11_ffn_fc2,Linear,Block11,14.5175673,0.4010781457,13.830585,15.038903,14.9936312,15.02984864,6.8167385,0.121155095,6.594703999,7.007802999,2420736,605184,"[1, 197, 3072]","[1, 197, 768]",['block11_ffn_gelu'],10,"{""input->op"": {""enclave_get_ms"": 0.0}, ""op->output"": {""enclave_store_ms"": 0.0}}",0,0,12466176,12466176,60,12466236,9437184,3072,3025920,1,60
