Server number,OCC,DINA,MEIDA,Ours
1,2515.6387952847663,2515.633795284766,2946.2807680936035,2515.6337952847657
2,2515.6387952847663,2515.633795284766,2527.8212952847657,2515.6337952847657
3,1154.9703212333955,2515.633795284766,1169.5509674863158,1154.9653212333951
4,1154.9703212333955,2515.633795284766,1167.1528212333951,1154.9653212333951
5,1154.9703212333955,2515.633795284766,1167.1528212333951,1154.9653212333951
6,1154.9703212333955,2515.633795284766,1167.1528212333951,1154.9653212333951
7,748.1767570475446,2515.633795284766,761.076221157663,748.1717570475446
8,361.9727204886113,2515.633795284766,374.83589603948883,361.96772048861123
