Server number,OCC,DINA,MEIDA,Ours
1,4344.636265794653,4344.636265794653,4344.671265794653,4344.671265794653
2,4344.636265794653,5094.636265794653,6271.610619730409,2188.712077195157
3,1870.673723668566,5094.636265794653,1870.8487236685662,1299.3720944687861
4,1870.673723668566,5094.636265794653,1870.8487236685662,923.5504249788959
5,1870.673723668566,5094.636265794653,1870.8487236685662,566.3617430698098
6,1870.673723668566,5094.636265794653,1870.8487236685662,566.3617430698098
7,1667.7463560241827,5094.636265794653,1667.9213560241828,563.5504249788959
8,1541.6529816351526,5094.636265794653,1541.827981635153,561.0714825251338
