Server number,OCC,DINA,MEIDA,Ours
1,1828.4984866063837,1828.4984866063837,1835.1384866063881,1834.7884866063873
2,1828.4984866063837,1828.4984866063837,1568.333176650963,1586.045567179525
3,382.198565946287,382.198565946287,388.8385659462883,388.48856594628825
4,382.198565946287,382.198565946287,388.8385659462883,388.48856594628825
5,382.198565946287,382.198565946287,388.8385659462883,388.48856594628825
6,382.198565946287,382.198565946287,388.8385659462883,388.48856594628825
7,363.3620763331435,363.3620763331435,370.00207633314443,369.6520763331443
8,279.77395846608704,279.77395846608704,286.4139584660871,286.0639584660871
