Server number,OCC,DINA,MEIDA,Ours
1,4875.670103174746,4875.670103174745,4884.1651031747315,4875.670103174745
2,4875.670103174746,5625.670103174745,4329.686484692358,4328.6441899788415
3,1852.9523861986813,4067.699030036749,1861.447386198686,1852.9523861986813
4,1852.9523861986813,2602.9523861986813,1741.0152235108178,1736.362304757563
5,1852.9523861986813,2602.9523861986813,1738.7484446178453,1733.582113049712
6,1852.9523861986813,2602.9523861986813,1738.4210937409484,1733.5672057383783
7,1813.5847626055763,2582.6615008037984,1721.056349636793,1717.0184085100989
8,1638.8884349655123,2473.542671173056,1629.11894414475,1628.7689441447499
