Server number,OCC,DINA,MEIDA,Ours
1,13632.233063622374,10942.568063622377,14345.692729302307,13426.793359185122
2,13632.233063622374,10712.356099968812,10427.890908820931,9964.6062425739
3,7902.987003179069,9068.060165944273,8483.181910467812,6377.876933305658
4,7902.987003179069,9068.060165944273,4901.187436722389,4609.806830661362
5,7902.987003179069,9068.060165944273,4901.187436722389,4609.806830661362
6,7902.987003179069,9068.060165944273,4901.187436722389,4609.806830661362
7,6190.137422644519,9068.060165944273,4069.3749356116823,3546.465818391475
8,4563.982339919324,9068.060165944273,2459.1802133455362,2008.3521669885668
