Server number,OCC,DINA,MEIDA,Ours
1,1689.5825229675295,1689.5825229675295,1717.549502947998,1610.7501934417724
2,1689.5825229675295,1711.0958171875002,1717.549502947998,1463.7161821716309
4,1689.5825229675295,1711.0958171875002,1717.549502947998,1461.748191052246
8,1689.5825229675295,1711.0958171875002,1717.549502947998,1461.748191052246
12,1689.5825229675295,1711.0958171875002,1717.549502947998,1461.748191052246
16,1689.5825229675295,1711.0958171875002,1717.549502947998,1461.748191052246
