Server number,OCC,DINA,MEIDA,Ours
1,603.9478128913997,603.9478128913997,433.54587349930995,433.54587349930983
2,603.9478128913997,1333.54587349931,218.78694299861002,217.68070630100001
4,603.9478128913997,1333.54587349931,119.71652470130002,128.89781846338593
8,603.9478128913997,1333.54587349931,60.61643269940001,77.32027486248595
12,603.9478128913997,1333.54587349931,60.61643269940001,77.32027486248595
16,603.9478128913997,1333.54587349931,60.61643269940001,77.32027486248595
