Server number,OCC,DINA,MEIDA,Ours
1,2199.0326746816477,2199.0326746816477,1618.0426463002998,1618.0426463002998
2,2199.0326746816477,8761.210370909674,822.5958673022001,822.5958673022002
4,2199.0326746816477,8761.210370909674,425.15835730120006,425.15835730120006
8,2199.0326746816477,8761.210370909674,214.8421934988,214.8421934988
12,2199.0326746816477,8761.210370909674,159.3355024999,159.3355024999
16,2199.0326746816477,8761.210370909674,109.9635958996,109.9635958996
