Server number,OCC,DINA,MEIDA,Ours
1,37683.55671176315,37683.55171176315,37884.95270663618,37884.95270663618
2,37683.55671176315,119343.58383090376,37884.95270663618,37884.95270663618
3,22246.638778876866,114840.95442521006,22448.034773749918,22448.034773749918
4,22246.638778876866,112382.80026263815,22448.034773749918,22448.034773749918
5,22246.638778876866,110511.32637997635,22448.034773749918,22448.034773749918
6,22246.638778876866,110335.46555504303,22448.034773749918,22448.034773749918
7,22246.638778876866,108493.55956462445,22448.034773749918,22448.034773749918
8,22246.638778876866,108280.86163733131,22448.034773749918,22448.034773749918
