Server number,OCC,DINA,MEIDA,Ours
1,13233.978306831636,13233.973306831638,13664.280627083108,13664.280627083108
2,13233.978306831636,23217.577944587985,13664.280627083108,13664.280627083108
3,8172.685495040091,21672.48461810797,8602.987815291553,8602.987815291553
4,8172.685495040091,21509.17102823878,8602.987815291553,8602.987815291553
5,8172.685495040091,20653.272806712994,8602.987815291553,8602.987815291553
6,8172.685495040091,19965.198425050836,8602.987815291553,8602.987815291553
7,8172.685495040091,19965.198425050836,8602.987815291553,8602.987815291553
8,8172.685495040091,19965.198425050836,8602.987815291553,8602.987815291553
