Server number,OCC,DINA,MEIDA,Ours
1,45660.266197999714,45660.26119799973,43995.77443301562,43995.77443301562
2,45660.266197999714,64943.58383090378,43995.77443301562,43995.77443301562
3,30223.348265113447,60111.29124527126,28558.856500129332,28558.856500129332
4,30223.348265113447,57094.66349646937,28558.856500129332,28558.856500129332
5,30223.348265113447,55952.82901907035,28558.856500129332,28558.856500129332
6,30223.348265113447,55341.382435814885,28558.856500129332,28558.856500129332
7,30223.348265113447,54341.91742728356,28558.856500129332,28558.856500129332
8,30223.348265113447,54059.36597334958,28558.856500129332,28558.856500129332
