Server number,OCC,DINA,MEIDA,Ours
1,14014.369671870876,14014.364671870879,15561.610438930205,15561.610438930205
2,14014.369671870876,10104.121456996609,15298.129918516877,15298.129918516877
3,5866.496504283827,8115.062033647067,8710.240681729176,8710.240681729176
4,5866.496504283827,6367.687496729374,7773.169389407194,7773.169389407194
5,5866.496504283827,6367.687496729374,8370.519646407702,8370.519646407702
6,5866.496504283827,6367.687496729374,8370.519646407702,8370.519646407702
7,5866.496504283827,6367.687496729374,8370.519646407702,8370.519646407702
8,5866.496504283827,6367.687496729374,8370.519646407702,8370.519646407702
