Server number,OCC,DINA,MEIDA,Ours
1,38128.46717780103,38128.46217780103,38431.85317267406,38431.85317267406
2,38128.46717780103,23404.66179694166,32032.20332232598,32032.20332232598
3,22186.01141446179,18418.167336873656,20469.484067641068,20469.484067641068
4,22186.01141446179,15866.605760876339,17527.386431902378,17527.386431902378
5,22186.01141446179,14269.18926180227,18593.154402502405,18593.154402502405
6,22186.01141446179,13898.175985037165,18593.154402502405,18593.154402502405
7,22186.01141446179,12011.033394303966,18593.154402502405,18593.154402502405
8,22186.01141446179,11760.134113713351,18593.154402502405,18593.154402502405
