Bandwidth(Mbps),OCC,DINA,MEIDA,Ours
1,2199.0326746816477,715934.8151072378,425.15835730120006,425.15835730120006
10,2199.0326746816477,73049.71989239406,425.15835730120006,425.15835730120006
50,2199.0326746816477,15904.37809551905,425.15835730120006,425.15835730120006
100,2199.0326746816477,8761.210370909674,425.15835730120006,425.15835730120006
500,2199.0326746816477,3046.676191222175,425.15835730120006,425.15835730120006
1000,2199.0326746816477,2332.3594187612375,425.15835730120006,425.15835730120006
