Bandwidth(Mbps),OCC,DINA,MEIDA,Ours
1,1082.1565301980977,39666.24475270176,4523.299317098947,1055.8691576089866
10,1082.1565301980977,4566.244752701761,2390.8167076146938,1012.3567518866964
50,1082.1565301980977,1446.2447527017598,1250.0038366254935,1012.3567518866964
100,1082.1565301980977,1056.24475270176,962.5571134653098,971.1251825965353
500,1082.1565301980977,744.24475270176,738.24475270176,682.7989027018599
1000,1082.1565301980977,705.24475270176,702.24475270176,643.7989027018599
