Bandwidth(Mbps),OCC,DINA,MEIDA,Ours
1,603.9478128913997,90433.54587349932,119.71652470130002,136.4203668643859
10,603.9478128913997,9433.54587349931,119.71652470130002,136.4203668643859
50,603.9478128913997,2233.54587349931,119.71652470130002,128.89781846338593
100,603.9478128913997,1333.54587349931,119.71652470130002,128.89781846338593
500,603.9478128913997,613.5458734993099,119.71652470130002,113.18867630029999
1000,603.9478128913997,523.54587349931,119.71652470130002,112.6362143003
